"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2009-01-09 12:29:00","Sunrise",808,246,2009,1,9,"12:29:00","2009-01-09","MBA6364301"
"2009-01-09 12:29:00","Sunrise",808,246,2009,1,9,"12:29:00","2009-01-09","MBA6364301"
"2009-01-10 14:38:00","Sunrise",808,246,2009,1,10,"14:38:00","2009-01-10","MBA6364301"
"2009-01-10 14:38:00","Sunrise",808,246,2009,1,10,"14:38:00","2009-01-10","MBA6364301"
"2009-01-10 15:30:00","Sunrise",808,246,2009,1,10,"15:30:00","2009-01-10","MBA6364301"
"2009-01-10 15:30:00","Sunrise",808,246,2009,1,10,"15:30:00","2009-01-10","MBA6364301"
"2009-01-10 15:57:00","Sunrise",808,246,2009,1,10,"15:57:00","2009-01-10","MBA6364301"
"2009-01-10 15:57:00","Sunrise",808,246,2009,1,10,"15:57:00","2009-01-10","MBA6364301"
"2009-01-12 12:54:00","Sunrise",808,246,2009,1,12,"12:54:00","2009-01-12","MBA6364301"
"2009-01-12 12:54:00","Sunrise",808,246,2009,1,12,"12:54:00","2009-01-12","MBA6364301"
"2009-01-12 13:18:00","Sunrise",808,246,2009,1,12,"13:18:00","2009-01-12","MBA6364301"
"2009-01-12 13:18:00","Sunrise",808,246,2009,1,12,"13:18:00","2009-01-12","MBA6364301"
"2009-01-12 13:53:00","Sunrise",808,246,2009,1,12,"13:53:00","2009-01-12","MBA6364301"
"2009-01-12 13:53:00","Sunrise",808,246,2009,1,12,"13:53:00","2009-01-12","MBA6364301"
"2009-01-12 14:12:00","Sunrise",808,246,2009,1,12,"14:12:00","2009-01-12","MBA6364301"
"2009-01-12 14:12:00","Sunrise",808,246,2009,1,12,"14:12:00","2009-01-12","MBA6364301"
"2009-01-12 14:31:00","Sunrise",808,246,2009,1,12,"14:31:00","2009-01-12","MBA6364301"
"2009-01-12 14:31:00","Sunrise",808,246,2009,1,12,"14:31:00","2009-01-12","MBA6364301"
"2009-01-15 11:32:00","Sunrise",808,246,2009,1,15,"11:32:00","2009-01-15","MBA6364301"
"2009-01-15 11:57:00","Sunrise",808,246,2009,1,15,"11:57:00","2009-01-15","MBA6364301"
"2009-01-15 12:30:00","Sunrise",808,246,2009,1,15,"12:30:00","2009-01-15","MBA6364301"
"2009-01-15 13:11:00","Skyliner",1306,398,2009,1,15,"13:11:00","2009-01-15","MBA6364301"
"2009-01-15 13:53:00","Sunshine",257,78,2009,1,15,"13:53:00","2009-01-15","MBA6364301"
"2009-01-15 14:04:00","Sunshine",257,78,2009,1,15,"14:04:00","2009-01-15","MBA6364301"
"2009-01-15 14:16:00","Sunshine",257,78,2009,1,15,"14:16:00","2009-01-15","MBA6364301"
"2009-01-15 15:14:00","Sunshine",257,78,2009,1,15,"15:14:00","2009-01-15","MBA6364301"
"2009-01-15 15:24:00","Sunshine",257,78,2009,1,15,"15:24:00","2009-01-15","MBA6364301"
"2009-01-23 12:27:00","Sunrise",808,246,2009,1,23,"12:27:00","2009-01-23","MBA6364301"
"2009-01-23 12:48:00","Rainbow",1209,368,2009,1,23,"12:48:00","2009-01-23","MBA6364301"
"2009-01-23 13:18:00","Rainbow",1209,368,2009,1,23,"13:18:00","2009-01-23","MBA6364301"
"2009-01-23 14:07:00","Sunrise",808,246,2009,1,23,"14:07:00","2009-01-23","MBA6364301"
"2009-01-23 14:33:00","Sunrise",808,246,2009,1,23,"14:33:00","2009-01-23","MBA6364301"
"2009-01-24 13:36:00","Sunrise",808,246,2009,1,24,"13:36:00","2009-01-24","MBA6364301"
"2009-01-24 14:01:00","Rainbow",1209,368,2009,1,24,"14:01:00","2009-01-24","MBA6364301"
"2009-01-24 14:38:00","Rainbow",1209,368,2009,1,24,"14:38:00","2009-01-24","MBA6364301"
"2009-01-30 11:15:00","Sunrise",808,246,2009,1,30,"11:15:00","2009-01-30","MBA6364301"
"2009-01-30 11:48:00","Skyliner",1306,398,2009,1,30,"11:48:00","2009-01-30","MBA6364301"
"2009-01-30 12:33:00","Sunshine",257,78,2009,1,30,"12:33:00","2009-01-30","MBA6364301"
"2009-01-30 12:42:00","Sunshine",257,78,2009,1,30,"12:42:00","2009-01-30","MBA6364301"
"2009-01-30 12:54:00","Pine Marten",1367,416,2009,1,30,"12:54:00","2009-01-30","MBA6364301"
"2009-01-30 13:15:00","Pine Marten",1367,416,2009,1,30,"13:15:00","2009-01-30","MBA6364301"
"2009-01-30 14:35:00","Sunrise",808,246,2009,1,30,"14:35:00","2009-01-30","MBA6364301"
"2009-01-30 14:46:00","Summit",1709,520,2009,1,30,"14:46:00","2009-01-30","MBA6364301"
"2009-02-04 13:13:00","Sunrise",808,246,2009,2,4,"13:13:00","2009-02-04","MBA6364301"
"2009-02-04 13:29:00","Rainbow",1209,368,2009,2,4,"13:29:00","2009-02-04","MBA6364301"
"2009-02-05 13:18:00","Sunrise",808,246,2009,2,5,"13:18:00","2009-02-05","MBA6364301"
"2009-02-05 13:36:00","Sunrise",808,246,2009,2,5,"13:36:00","2009-02-05","MBA6364301"
"2009-02-05 13:57:00","Sunrise",808,246,2009,2,5,"13:57:00","2009-02-05","MBA6364301"
"2009-02-05 14:50:00","Sunrise",808,246,2009,2,5,"14:50:00","2009-02-05","MBA6364301"
"2009-02-05 15:04:00","Sunrise",808,246,2009,2,5,"15:04:00","2009-02-05","MBA6364301"
"2009-02-05 15:17:00","Sunrise",808,246,2009,2,5,"15:17:00","2009-02-05","MBA6364301"
"2009-02-05 15:29:00","Sunrise",808,246,2009,2,5,"15:29:00","2009-02-05","MBA6364301"
"2009-02-06 11:35:00","Sunrise",808,246,2009,2,6,"11:35:00","2009-02-06","MBA6364301"
"2009-02-06 11:51:00","Sunrise",808,246,2009,2,6,"11:51:00","2009-02-06","MBA6364301"
"2009-02-06 12:08:00","Sunrise",808,246,2009,2,6,"12:08:00","2009-02-06","MBA6364301"
"2009-02-06 13:11:00","Sunrise",808,246,2009,2,6,"13:11:00","2009-02-06","MBA6364301"
"2009-02-06 13:31:00","Sunrise",808,246,2009,2,6,"13:31:00","2009-02-06","MBA6364301"
"2009-02-06 13:46:00","Sunrise",808,246,2009,2,6,"13:46:00","2009-02-06","MBA6364301"
"2009-02-06 14:09:00","Rainbow",1209,368,2009,2,6,"14:09:00","2009-02-06","MBA6364301"
"2009-02-06 15:08:00","Sunrise",808,246,2009,2,6,"15:08:00","2009-02-06","MBA6364301"
"2009-02-06 15:24:00","Sunrise",808,246,2009,2,6,"15:24:00","2009-02-06","MBA6364301"
"2009-02-09 11:49:00","Sunrise",808,246,2009,2,9,"11:49:00","2009-02-09","MBA6364301"
"2009-02-09 12:06:00","Rainbow",1209,368,2009,2,9,"12:06:00","2009-02-09","MBA6364301"
"2009-02-09 12:38:00","Rainbow",1209,368,2009,2,9,"12:38:00","2009-02-09","MBA6364301"
"2009-02-09 13:10:00","Rainbow",1209,368,2009,2,9,"13:10:00","2009-02-09","MBA6364301"
"2009-02-11 10:27:00","Sunrise",808,246,2009,2,11,"10:27:00","2009-02-11","MBA6364301"
"2009-02-11 10:58:00","Sunrise",808,246,2009,2,11,"10:58:00","2009-02-11","MBA6364301"
"2009-02-11 11:16:00","Sunrise",808,246,2009,2,11,"11:16:00","2009-02-11","MBA6364301"
