"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2010-03-31 11:48:40","Pine Marten",1367,416,2010,3,31,"11:48:40","2010-03-31","MBA6361848"
"2010-03-31 12:08:52","Pine Marten",1367,416,2010,3,31,"12:08:52","2010-03-31","MBA6361848"
"2010-03-31 12:28:55","Northwest",2377,724,2010,3,31,"12:28:55","2010-03-31","MBA6361848"
"2010-03-31 12:43:05","Summit",1709,520,2010,3,31,"12:43:05","2010-03-31","MBA6361848"
"2010-03-31 13:13:45","Summit",1709,520,2010,3,31,"13:13:45","2010-03-31","MBA6361848"
"2010-03-31 13:34:14","Northwest",2377,724,2010,3,31,"13:34:14","2010-03-31","MBA6361848"
"2010-03-31 14:32:33","Summit",1709,520,2010,3,31,"14:32:33","2010-03-31","MBA6361848"
"2010-03-31 15:01:07","Northwest",2377,724,2010,3,31,"15:01:07","2010-03-31","MBA6361848"
"2010-04-01 10:46:13","Pine Marten",1367,416,2010,4,1,"10:46:13","2010-04-01","MBA6361848"
"2010-04-01 10:56:59","Summit",1709,520,2010,4,1,"10:56:59","2010-04-01","MBA6361848"
"2010-04-01 11:22:56","Summit",1709,520,2010,4,1,"11:22:56","2010-04-01","MBA6361848"
"2010-04-01 11:51:09","Northwest",2377,724,2010,4,1,"11:51:09","2010-04-01","MBA6361848"
"2010-04-01 12:04:58","Summit",1709,520,2010,4,1,"12:04:58","2010-04-01","MBA6361848"
"2010-04-01 12:38:29","Northwest",2377,724,2010,4,1,"12:38:29","2010-04-01","MBA6361848"
"2010-04-01 14:14:27","Northwest",2377,724,2010,4,1,"14:14:27","2010-04-01","MBA6361848"
"2010-04-01 14:33:23","Northwest",2377,724,2010,4,1,"14:33:23","2010-04-01","MBA6361848"
"2010-04-01 14:53:46","Northwest",2377,724,2010,4,1,"14:53:46","2010-04-01","MBA6361848"
"2010-04-03 11:21:16","Pine Marten",1367,416,2010,4,3,"11:21:16","2010-04-03","MBA6361848"
"2010-04-03 11:43:34","Skyliner",1306,398,2010,4,3,"11:43:34","2010-04-03","MBA6361848"
"2010-04-03 11:56:43","Skyliner",1306,398,2010,4,3,"11:56:43","2010-04-03","MBA6361848"
"2010-04-03 12:19:25","Pine Marten",1367,416,2010,4,3,"12:19:25","2010-04-03","MBA6361848"
"2010-04-03 12:37:49","Northwest",2377,724,2010,4,3,"12:37:49","2010-04-03","MBA6361848"
"2010-04-03 12:59:48","Northwest",2377,724,2010,4,3,"12:59:48","2010-04-03","MBA6361848"
"2010-04-03 13:36:14","Northwest",2377,724,2010,4,3,"13:36:14","2010-04-03","MBA6361848"
"2010-04-03 15:01:33","Outback",1780,542,2010,4,3,"15:01:33","2010-04-03","MBA6361848"
"2010-04-03 15:21:00","Outback",1780,542,2010,4,3,"15:21:00","2010-04-03","MBA6361848"
"2010-04-04 10:59:55","Pine Marten",1367,416,2010,4,4,"10:59:55","2010-04-04","MBA6361848"
"2010-04-04 11:13:52","Pine Marten",1367,416,2010,4,4,"11:13:52","2010-04-04","MBA6361848"
"2010-04-04 11:32:09","Outback",1780,542,2010,4,4,"11:32:09","2010-04-04","MBA6361848"
"2010-04-04 11:57:12","Outback",1780,542,2010,4,4,"11:57:12","2010-04-04","MBA6361848"
"2010-04-04 12:45:34","Skyliner",1306,398,2010,4,4,"12:45:34","2010-04-04","MBA6361848"
"2010-04-04 12:59:14","Skyliner",1306,398,2010,4,4,"12:59:14","2010-04-04","MBA6361848"
"2010-04-04 13:11:43","Pine Marten",1367,416,2010,4,4,"13:11:43","2010-04-04","MBA6361848"
"2012-04-07 11:31:19","Pine Marten",1367,416,2012,4,7,"11:31:19","2012-04-07","MBA6361848"
"2012-04-07 11:52:23","Northwest",2377,724,2012,4,7,"11:52:23","2012-04-07","MBA6361848"
"2012-04-07 12:20:37","Northwest",2377,724,2012,4,7,"12:20:37","2012-04-07","MBA6361848"
"2012-04-07 12:49:19","Northwest",2377,724,2012,4,7,"12:49:19","2012-04-07","MBA6361848"
"2012-04-07 13:15:36","Northwest",2377,724,2012,4,7,"13:15:36","2012-04-07","MBA6361848"
"2012-04-07 13:33:37","Northwest",2377,724,2012,4,7,"13:33:37","2012-04-07","MBA6361848"
"2012-04-07 14:52:47","Northwest",2377,724,2012,4,7,"14:52:47","2012-04-07","MBA6361848"
"2012-04-07 15:21:51","Northwest",2377,724,2012,4,7,"15:21:51","2012-04-07","MBA6361848"
"2012-04-07 15:40:31","Skyliner",1306,398,2012,4,7,"15:40:31","2012-04-07","MBA6361848"
"2012-04-08 11:13:53","Pine Marten",1367,416,2012,4,8,"11:13:53","2012-04-08","MBA6361848"
"2012-04-08 11:26:31","Summit",1709,520,2012,4,8,"11:26:31","2012-04-08","MBA6361848"
"2012-04-08 11:52:26","Northwest",2377,724,2012,4,8,"11:52:26","2012-04-08","MBA6361848"
"2012-04-08 12:18:09","Northwest",2377,724,2012,4,8,"12:18:09","2012-04-08","MBA6361848"
"2012-04-08 12:39:53","Northwest",2377,724,2012,4,8,"12:39:53","2012-04-08","MBA6361848"
"2012-04-08 14:00:29","Pine Marten",1367,416,2012,4,8,"14:00:29","2012-04-08","MBA6361848"
"2012-04-08 14:29:39","Skyliner",1306,398,2012,4,8,"14:29:39","2012-04-08","MBA6361848"
"2012-04-08 14:57:40","Summit",1709,520,2012,4,8,"14:57:40","2012-04-08","MBA6361848"
"2012-04-09 10:12:39","Pine Marten",1367,416,2012,4,9,"10:12:39","2012-04-09","MBA6361848"
