"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2010-04-11 10:32:15","Pine Marten",1367,416,2010,4,11,"10:32:15","2010-04-11","MBA6363034"
"2010-04-11 10:43:23","Pine Marten",1367,416,2010,4,11,"10:43:23","2010-04-11","MBA6363034"
"2010-04-11 10:55:33","Outback",1780,542,2010,4,11,"10:55:33","2010-04-11","MBA6363034"
"2010-04-11 11:15:00","Northwest",2377,724,2010,4,11,"11:15:00","2010-04-11","MBA6363034"
"2010-04-11 11:35:07","Northwest",2377,724,2010,4,11,"11:35:07","2010-04-11","MBA6363034"
"2010-04-11 13:12:14","Pine Marten",1367,416,2010,4,11,"13:12:14","2010-04-11","MBA6363034"
"2010-04-11 13:22:50","Pine Marten",1367,416,2010,4,11,"13:22:50","2010-04-11","MBA6363034"
"2010-04-11 13:34:17","Pine Marten",1367,416,2010,4,11,"13:34:17","2010-04-11","MBA6363034"
"2010-04-11 13:49:32","Pine Marten",1367,416,2010,4,11,"13:49:32","2010-04-11","MBA6363034"
"2010-04-11 14:04:41","Northwest",2377,724,2010,4,11,"14:04:41","2010-04-11","MBA6363034"
"2010-04-18 11:01:04","Pine Marten",1367,416,2010,4,18,"11:01:04","2010-04-18","MBA6363034"
"2010-04-18 11:14:49","Northwest",2377,724,2010,4,18,"11:14:49","2010-04-18","MBA6363034"
"2010-04-18 11:31:55","Northwest",2377,724,2010,4,18,"11:31:55","2010-04-18","MBA6363034"
"2010-04-18 12:03:40","Northwest",2377,724,2010,4,18,"12:03:40","2010-04-18","MBA6363034"
"2010-04-18 12:19:37","Northwest",2377,724,2010,4,18,"12:19:37","2010-04-18","MBA6363034"
"2010-05-02 10:02:10","Pine Marten",1367,416,2010,5,2,"10:02:10","2010-05-02","MBA6363034"
"2010-05-02 10:15:27","Pine Marten",1367,416,2010,5,2,"10:15:27","2010-05-02","MBA6363034"
"2010-05-02 10:25:06","Summit",1709,520,2010,5,2,"10:25:06","2010-05-02","MBA6363034"
"2010-05-02 10:43:08","Summit",1709,520,2010,5,2,"10:43:08","2010-05-02","MBA6363034"
"2010-05-02 11:03:46","Summit",1709,520,2010,5,2,"11:03:46","2010-05-02","MBA6363034"
"2010-05-15 09:09:45","Pine Marten",1367,416,2010,5,15,"09:09:45","2010-05-15","MBA6363034"
"2010-05-15 09:22:14","Summit",1709,520,2010,5,15,"09:22:14","2010-05-15","MBA6363034"
"2010-05-15 09:42:01","Summit",1709,520,2010,5,15,"09:42:01","2010-05-15","MBA6363034"
"2010-05-15 09:53:22","Summit",1709,520,2010,5,15,"09:53:22","2010-05-15","MBA6363034"
"2010-05-15 10:06:49","Summit",1709,520,2010,5,15,"10:06:49","2010-05-15","MBA6363034"
"2010-05-15 10:20:57","Summit",1709,520,2010,5,15,"10:20:57","2010-05-15","MBA6363034"
"2010-05-15 10:33:56","Summit",1709,520,2010,5,15,"10:33:56","2010-05-15","MBA6363034"
"2010-05-15 10:50:00","Summit",1709,520,2010,5,15,"10:50:00","2010-05-15","MBA6363034"
"2010-05-15 11:04:02","Summit",1709,520,2010,5,15,"11:04:02","2010-05-15","MBA6363034"
"2010-05-16 09:48:40","Pine Marten",1367,416,2010,5,16,"09:48:40","2010-05-16","MBA6363034"
"2010-05-16 10:01:38","Pine Marten",1367,416,2010,5,16,"10:01:38","2010-05-16","MBA6363034"
"2010-05-16 10:13:29","Summit",1709,520,2010,5,16,"10:13:29","2010-05-16","MBA6363034"
"2010-05-16 10:33:07","Summit",1709,520,2010,5,16,"10:33:07","2010-05-16","MBA6363034"
"2010-05-16 10:50:16","Summit",1709,520,2010,5,16,"10:50:16","2010-05-16","MBA6363034"
"2010-05-16 11:05:27","Summit",1709,520,2010,5,16,"11:05:27","2010-05-16","MBA6363034"
"2010-05-16 11:27:19","Pine Marten",1367,416,2010,5,16,"11:27:19","2010-05-16","MBA6363034"
"2010-11-25 12:11:14","Sunshine",257,78,2010,11,25,"12:11:14","2010-11-25","MBA6363034"
"2010-11-25 12:32:58","Sunshine",257,78,2010,11,25,"12:32:58","2010-11-25","MBA6363034"
"2010-11-25 12:45:58","Sunshine",257,78,2010,11,25,"12:45:58","2010-11-25","MBA6363034"
"2010-11-25 13:00:57","Sunshine",257,78,2010,11,25,"13:00:57","2010-11-25","MBA6363034"
"2010-11-25 14:01:34","Sunshine",257,78,2010,11,25,"14:01:34","2010-11-25","MBA6363034"
"2010-11-25 14:13:15","Sunshine",257,78,2010,11,25,"14:13:15","2010-11-25","MBA6363034"
"2010-11-25 14:26:08","Sunshine",257,78,2010,11,25,"14:26:08","2010-11-25","MBA6363034"
"2010-11-25 14:39:13","Sunshine",257,78,2010,11,25,"14:39:13","2010-11-25","MBA6363034"
"2010-11-25 15:02:18","Sunshine",257,78,2010,11,25,"15:02:18","2010-11-25","MBA6363034"
"2010-11-25 15:18:17","Sunshine",257,78,2010,11,25,"15:18:17","2010-11-25","MBA6363034"
"2010-11-25 15:32:35","Sunshine",257,78,2010,11,25,"15:32:35","2010-11-25","MBA6363034"
"2010-11-25 15:44:59","Sunshine",257,78,2010,11,25,"15:44:59","2010-11-25","MBA6363034"
"2010-11-28 11:36:39","Sunshine",257,78,2010,11,28,"11:36:39","2010-11-28","MBA6363034"
"2010-11-28 11:51:33","Sunshine",257,78,2010,11,28,"11:51:33","2010-11-28","MBA6363034"
"2010-11-28 12:06:09","Sunshine",257,78,2010,11,28,"12:06:09","2010-11-28","MBA6363034"
"2010-11-28 12:32:10","Sunshine",257,78,2010,11,28,"12:32:10","2010-11-28","MBA6363034"
"2010-11-28 12:50:02","Pine Marten",1367,416,2010,11,28,"12:50:02","2010-11-28","MBA6363034"
"2010-11-28 14:13:32","Sunshine",257,78,2010,11,28,"14:13:32","2010-11-28","MBA6363034"
"2010-11-28 14:27:35","Sunshine",257,78,2010,11,28,"14:27:35","2010-11-28","MBA6363034"
"2010-11-28 14:39:59","Sunshine",257,78,2010,11,28,"14:39:59","2010-11-28","MBA6363034"
"2010-11-28 14:51:57","Sunshine",257,78,2010,11,28,"14:51:57","2010-11-28","MBA6363034"
"2010-11-28 15:24:15","Sunshine",257,78,2010,11,28,"15:24:15","2010-11-28","MBA6363034"
"2010-11-28 15:32:28","Sunshine",257,78,2010,11,28,"15:32:28","2010-11-28","MBA6363034"
"2010-11-28 15:49:20","Pine Marten",1367,416,2010,11,28,"15:49:20","2010-11-28","MBA6363034"
"2010-12-04 10:14:40","Sunshine",257,78,2010,12,4,"10:14:40","2010-12-04","MBA6363034"
"2010-12-04 10:26:02","Sunshine",257,78,2010,12,4,"10:26:02","2010-12-04","MBA6363034"
"2010-12-04 10:37:09","Sunshine",257,78,2010,12,4,"10:37:09","2010-12-04","MBA6363034"
"2010-12-04 10:50:12","Pine Marten",1367,416,2010,12,4,"10:50:12","2010-12-04","MBA6363034"
"2010-12-04 11:19:47","Pine Marten",1367,416,2010,12,4,"11:19:47","2010-12-04","MBA6363034"
"2010-12-04 11:51:17","Pine Marten",1367,416,2010,12,4,"11:51:17","2010-12-04","MBA6363034"
"2010-12-04 12:14:03","Pine Marten",1367,416,2010,12,4,"12:14:03","2010-12-04","MBA6363034"
"2010-12-04 13:45:25","Pine Marten",1367,416,2010,12,4,"13:45:25","2010-12-04","MBA6363034"
"2010-12-04 14:14:26","Pine Marten",1367,416,2010,12,4,"14:14:26","2010-12-04","MBA6363034"
"2010-12-04 14:44:29","Sunshine",257,78,2010,12,4,"14:44:29","2010-12-04","MBA6363034"
"2010-12-04 14:55:37","Sunshine",257,78,2010,12,4,"14:55:37","2010-12-04","MBA6363034"
"2010-12-04 15:04:46","Sunshine",257,78,2010,12,4,"15:04:46","2010-12-04","MBA6363034"
"2010-12-04 15:13:28","Sunshine",257,78,2010,12,4,"15:13:28","2010-12-04","MBA6363034"
"2010-12-19 11:14:04","Sunshine",257,78,2010,12,19,"11:14:04","2010-12-19","MBA6363034"
"2010-12-19 11:26:19","Sunshine",257,78,2010,12,19,"11:26:19","2010-12-19","MBA6363034"
"2010-12-19 11:40:10","Pine Marten",1367,416,2010,12,19,"11:40:10","2010-12-19","MBA6363034"
"2010-12-19 12:04:12","Pine Marten",1367,416,2010,12,19,"12:04:12","2010-12-19","MBA6363034"
"2010-12-19 13:23:43","Sunshine",257,78,2010,12,19,"13:23:43","2010-12-19","MBA6363034"
"2010-12-19 13:33:09","Sunshine",257,78,2010,12,19,"13:33:09","2010-12-19","MBA6363034"
"2010-12-19 13:46:25","Pine Marten",1367,416,2010,12,19,"13:46:25","2010-12-19","MBA6363034"
"2010-12-19 14:23:30","Pine Marten",1367,416,2010,12,19,"14:23:30","2010-12-19","MBA6363034"
"2010-12-19 14:59:50","Pine Marten",1367,416,2010,12,19,"14:59:50","2010-12-19","MBA6363034"
"2010-12-19 15:22:12","Pine Marten",1367,416,2010,12,19,"15:22:12","2010-12-19","MBA6363034"
"2010-12-19 15:39:08","Pine Marten",1367,416,2010,12,19,"15:39:08","2010-12-19","MBA6363034"
"2011-01-09 10:15:52","Sunrise",808,246,2011,1,9,"10:15:52","2011-01-09","MBA6363034"
"2011-01-09 10:30:54","Skyliner",1306,398,2011,1,9,"10:30:54","2011-01-09","MBA6363034"
"2011-01-09 10:51:31","Pine Marten",1367,416,2011,1,9,"10:51:31","2011-01-09","MBA6363034"
"2011-01-09 11:08:56","Pine Marten",1367,416,2011,1,9,"11:08:56","2011-01-09","MBA6363034"
"2011-01-09 11:26:36","Outback",1780,542,2011,1,9,"11:26:36","2011-01-09","MBA6363034"
"2011-01-09 11:48:21","Outback",1780,542,2011,1,9,"11:48:21","2011-01-09","MBA6363034"
"2011-01-09 13:34:24","Sunrise",808,246,2011,1,9,"13:34:24","2011-01-09","MBA6363034"
"2011-01-09 13:47:51","Pine Marten",1367,416,2011,1,9,"13:47:51","2011-01-09","MBA6363034"
"2011-01-09 14:02:46","Pine Marten",1367,416,2011,1,9,"14:02:46","2011-01-09","MBA6363034"
