"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2006-12-07 11:22:00","Pine Marten",1367,416,2006,12,7,"11:22:00","2006-12-07","MBA6365460"
"2006-12-07 12:13:00","Sunshine",257,78,2006,12,7,"12:13:00","2006-12-07","MBA6365460"
"2006-12-07 12:35:00","Sunshine",257,78,2006,12,7,"12:35:00","2006-12-07","MBA6365460"
"2006-12-07 12:53:00","Pine Marten",1367,416,2006,12,7,"12:53:00","2006-12-07","MBA6365460"
"2006-12-07 13:02:00","Summit",1709,520,2006,12,7,"13:02:00","2006-12-07","MBA6365460"
"2006-12-07 13:50:00","Pine Marten",1367,416,2006,12,7,"13:50:00","2006-12-07","MBA6365460"
"2006-12-07 14:12:00","Sunshine",257,78,2006,12,7,"14:12:00","2006-12-07","MBA6365460"
"2006-12-07 14:24:00","Sunshine",257,78,2006,12,7,"14:24:00","2006-12-07","MBA6365460"
"2006-12-07 14:41:00","Sunshine",257,78,2006,12,7,"14:41:00","2006-12-07","MBA6365460"
"2006-12-07 14:56:00","Sunshine",257,78,2006,12,7,"14:56:00","2006-12-07","MBA6365460"
"2006-12-07 15:04:00","Pine Marten",1367,416,2006,12,7,"15:04:00","2006-12-07","MBA6365460"
"2006-12-07 15:19:00","Northwest",2377,724,2006,12,7,"15:19:00","2006-12-07","MBA6365460"
"2007-01-03 10:47:00","Sunrise",808,246,2007,1,3,"10:47:00","2007-01-03","MBA6365460"
"2007-01-03 11:50:00","Sunrise",808,246,2007,1,3,"11:50:00","2007-01-03","MBA6365460"
"2007-01-03 12:00:00","Sunrise",808,246,2007,1,3,"12:00:00","2007-01-03","MBA6365460"
"2007-01-03 13:10:00","Sunrise",808,246,2007,1,3,"13:10:00","2007-01-03","MBA6365460"
"2007-01-03 13:59:00","Sunrise",808,246,2007,1,3,"13:59:00","2007-01-03","MBA6365460"
"2007-01-03 14:39:00","Sunrise",808,246,2007,1,3,"14:39:00","2007-01-03","MBA6365460"
"2007-01-03 14:55:00","Sunrise",808,246,2007,1,3,"14:55:00","2007-01-03","MBA6365460"
