"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2010-12-08 10:03:08","Pine Marten",1367,416,2010,12,8,"10:03:08","2010-12-08","MBA6365247"
"2010-12-08 10:33:55","Skyliner",1306,398,2010,12,8,"10:33:55","2010-12-08","MBA6365247"
"2010-12-08 11:12:00","Pine Marten",1367,416,2010,12,8,"11:12:00","2010-12-08","MBA6365247"
"2010-12-08 11:31:14","Pine Marten",1367,416,2010,12,8,"11:31:14","2010-12-08","MBA6365247"
"2010-12-08 12:32:04","Pine Marten",1367,416,2010,12,8,"12:32:04","2010-12-08","MBA6365247"
"2010-12-15 09:39:56","Pine Marten",1367,416,2010,12,15,"09:39:56","2010-12-15","MBA6365247"
"2010-12-15 10:00:13","Pine Marten",1367,416,2010,12,15,"10:00:13","2010-12-15","MBA6365247"
"2010-12-15 10:15:28","Pine Marten",1367,416,2010,12,15,"10:15:28","2010-12-15","MBA6365247"
"2010-12-15 10:35:12","Sunshine",257,78,2010,12,15,"10:35:12","2010-12-15","MBA6365247"
"2010-12-15 10:42:03","Skyliner",1306,398,2010,12,15,"10:42:03","2010-12-15","MBA6365247"
"2010-12-15 11:00:20","Skyliner",1306,398,2010,12,15,"11:00:20","2010-12-15","MBA6365247"
"2010-12-15 11:56:54","Sunshine",257,78,2010,12,15,"11:56:54","2010-12-15","MBA6365247"
"2010-12-15 12:03:24","Skyliner",1306,398,2010,12,15,"12:03:24","2010-12-15","MBA6365247"
"2010-12-15 12:19:05","Skyliner",1306,398,2010,12,15,"12:19:05","2010-12-15","MBA6365247"
"2010-12-15 12:34:48","Skyliner",1306,398,2010,12,15,"12:34:48","2010-12-15","MBA6365247"
"2011-01-07 09:43:25","Pine Marten",1367,416,2011,1,7,"09:43:25","2011-01-07","MBA6365247"
"2011-01-07 10:00:09","Sunrise",808,246,2011,1,7,"10:00:09","2011-01-07","MBA6365247"
"2011-01-07 10:08:30","Summit",1709,520,2011,1,7,"10:08:30","2011-01-07","MBA6365247"
"2011-01-07 10:40:10","Sunrise",808,246,2011,1,7,"10:40:10","2011-01-07","MBA6365247"
"2011-01-07 10:55:50","Skyliner",1306,398,2011,1,7,"10:55:50","2011-01-07","MBA6365247"
"2011-01-07 11:12:06","Pine Marten",1367,416,2011,1,7,"11:12:06","2011-01-07","MBA6365247"
"2011-01-07 11:26:57","Pine Marten",1367,416,2011,1,7,"11:26:57","2011-01-07","MBA6365247"
"2011-01-07 12:24:55","Pine Marten",1367,416,2011,1,7,"12:24:55","2011-01-07","MBA6365247"
"2011-02-05 10:27:21","Sunrise",808,246,2011,2,5,"10:27:21","2011-02-05","MBA6365247"
"2011-02-05 10:52:54","Sunrise",808,246,2011,2,5,"10:52:54","2011-02-05","MBA6365247"
"2011-02-05 12:11:07","Sunrise",808,246,2011,2,5,"12:11:07","2011-02-05","MBA6365247"
"2011-02-05 12:25:34","Sunrise",808,246,2011,2,5,"12:25:34","2011-02-05","MBA6365247"
"2011-02-05 12:42:45","Pine Marten",1367,416,2011,2,5,"12:42:45","2011-02-05","MBA6365247"
"2011-02-05 12:59:55","Sunshine",257,78,2011,2,5,"12:59:55","2011-02-05","MBA6365247"
"2011-02-05 13:12:00","Skyliner",1306,398,2011,2,5,"13:12:00","2011-02-05","MBA6365247"
"2011-02-05 13:50:05","Sunrise",808,246,2011,2,5,"13:50:05","2011-02-05","MBA6365247"
"2011-02-05 14:07:48","Sunrise",808,246,2011,2,5,"14:07:48","2011-02-05","MBA6365247"
"2011-02-26 10:14:06","Sunrise",808,246,2011,2,26,"10:14:06","2011-02-26","MBA6365247"
"2011-02-26 10:21:59","Summit",1709,520,2011,2,26,"10:21:59","2011-02-26","MBA6365247"
"2011-02-26 10:35:00","Summit",1709,520,2011,2,26,"10:35:00","2011-02-26","MBA6365247"
"2011-02-26 13:51:31","Sunrise",808,246,2011,2,26,"13:51:31","2011-02-26","MBA6365247"
"2011-02-26 14:03:19","Skyliner",1306,398,2011,2,26,"14:03:19","2011-02-26","MBA6365247"
"2011-03-10 10:48:34","Sunrise",808,246,2011,3,10,"10:48:34","2011-03-10","MBA6365247"
"2011-03-10 11:06:46","Sunrise",808,246,2011,3,10,"11:06:46","2011-03-10","MBA6365247"
"2011-03-10 11:20:12","Sunrise",808,246,2011,3,10,"11:20:12","2011-03-10","MBA6365247"
"2011-03-10 12:29:20","Sunrise",808,246,2011,3,10,"12:29:20","2011-03-10","MBA6365247"
"2011-03-10 12:47:29","Sunrise",808,246,2011,3,10,"12:47:29","2011-03-10","MBA6365247"
"2011-03-10 13:05:38","Sunrise",808,246,2011,3,10,"13:05:38","2011-03-10","MBA6365247"
"2011-03-24 10:43:17","Sunrise",808,246,2011,3,24,"10:43:17","2011-03-24","MBA6365247"
"2011-03-24 10:57:40","Pine Marten",1367,416,2011,3,24,"10:57:40","2011-03-24","MBA6365247"
"2011-03-24 11:28:10","Pine Marten",1367,416,2011,3,24,"11:28:10","2011-03-24","MBA6365247"
"2011-03-24 11:51:29","Outback",1780,542,2011,3,24,"11:51:29","2011-03-24","MBA6365247"
"2011-03-24 13:13:40","Sunrise",808,246,2011,3,24,"13:13:40","2011-03-24","MBA6365247"
"2011-05-27 09:37:32","Pine Marten",1367,416,2011,5,27,"09:37:32","2011-05-27","MBA6365247"
"2011-11-26 13:08:48","Pine Marten",1367,416,2011,11,26,"13:08:48","2011-11-26","MBA6365247"
"2011-11-26 13:32:45","Pine Marten",1367,416,2011,11,26,"13:32:45","2011-11-26","MBA6365247"
"2011-12-03 11:20:27","Pine Marten",1367,416,2011,12,3,"11:20:27","2011-12-03","MBA6365247"
"2011-12-03 11:33:16","Pine Marten",1367,416,2011,12,3,"11:33:16","2011-12-03","MBA6365247"
"2011-12-03 11:49:51","Pine Marten",1367,416,2011,12,3,"11:49:51","2011-12-03","MBA6365247"
"2011-12-03 13:50:45","Pine Marten",1367,416,2011,12,3,"13:50:45","2011-12-03","MBA6365247"
"2011-12-03 14:09:07","Pine Marten",1367,416,2011,12,3,"14:09:07","2011-12-03","MBA6365247"
"2011-12-09 09:39:22","Pine Marten",1367,416,2011,12,9,"09:39:22","2011-12-09","MBA6365247"
"2011-12-09 10:04:11","Pine Marten",1367,416,2011,12,9,"10:04:11","2011-12-09","MBA6365247"
"2011-12-09 10:22:50","Skyliner",1306,398,2011,12,9,"10:22:50","2011-12-09","MBA6365247"
"2011-12-09 10:40:05","Sunshine",257,78,2011,12,9,"10:40:05","2011-12-09","MBA6365247"
"2011-12-09 10:49:08","Skyliner",1306,398,2011,12,9,"10:49:08","2011-12-09","MBA6365247"
"2011-12-09 11:16:45","Skyliner",1306,398,2011,12,9,"11:16:45","2011-12-09","MBA6365247"
"2011-12-09 11:39:29","Sunrise",808,246,2011,12,9,"11:39:29","2011-12-09","MBA6365247"
"2011-12-09 11:49:53","Pine Marten",1367,416,2011,12,9,"11:49:53","2011-12-09","MBA6365247"
"2011-12-10 15:51:36","Pine Marten",1367,416,2011,12,10,"15:51:36","2011-12-10","MBA6365247"
"2011-12-12 09:09:45","Pine Marten",1367,416,2011,12,12,"09:09:45","2011-12-12","MBA6365247"
"2011-12-12 09:20:53","Pine Marten",1367,416,2011,12,12,"09:20:53","2011-12-12","MBA6365247"
"2011-12-12 09:37:56","Pine Marten",1367,416,2011,12,12,"09:37:56","2011-12-12","MBA6365247"
"2011-12-12 09:49:37","Pine Marten",1367,416,2011,12,12,"09:49:37","2011-12-12","MBA6365247"
"2011-12-12 10:03:22","Pine Marten",1367,416,2011,12,12,"10:03:22","2011-12-12","MBA6365247"
"2011-12-12 10:15:11","Pine Marten",1367,416,2011,12,12,"10:15:11","2011-12-12","MBA6365247"
"2011-12-23 10:17:38","Sunshine",257,78,2011,12,23,"10:17:38","2011-12-23","MBA6365247"
"2011-12-23 10:24:17","Skyliner",1306,398,2011,12,23,"10:24:17","2011-12-23","MBA6365247"
"2011-12-23 10:40:09","Skyliner",1306,398,2011,12,23,"10:40:09","2011-12-23","MBA6365247"
"2011-12-23 10:52:48","Pine Marten",1367,416,2011,12,23,"10:52:48","2011-12-23","MBA6365247"
"2011-12-23 11:05:19","Pine Marten",1367,416,2011,12,23,"11:05:19","2011-12-23","MBA6365247"
"2011-12-23 11:17:27","Pine Marten",1367,416,2011,12,23,"11:17:27","2011-12-23","MBA6365247"
"2011-12-23 11:29:05","Pine Marten",1367,416,2011,12,23,"11:29:05","2011-12-23","MBA6365247"
"2011-12-27 09:53:13","Pine Marten",1367,416,2011,12,27,"09:53:13","2011-12-27","MBA6365247"
"2011-12-27 10:12:12","Sunshine",257,78,2011,12,27,"10:12:12","2011-12-27","MBA6365247"
"2011-12-27 10:19:37","Skyliner",1306,398,2011,12,27,"10:19:37","2011-12-27","MBA6365247"
"2011-12-27 10:39:07","Sunshine",257,78,2011,12,27,"10:39:07","2011-12-27","MBA6365247"
"2011-12-27 10:47:51","Skyliner",1306,398,2011,12,27,"10:47:51","2011-12-27","MBA6365247"
"2012-01-07 10:10:57","Sunrise",808,246,2012,1,7,"10:10:57","2012-01-07","MBA6365247"
"2012-01-07 10:26:10","Skyliner",1306,398,2012,1,7,"10:26:10","2012-01-07","MBA6365247"
"2012-01-07 10:40:52","Pine Marten",1367,416,2012,1,7,"10:40:52","2012-01-07","MBA6365247"
"2012-01-07 10:56:28","Pine Marten",1367,416,2012,1,7,"10:56:28","2012-01-07","MBA6365247"
"2012-01-07 11:09:19","Pine Marten",1367,416,2012,1,7,"11:09:19","2012-01-07","MBA6365247"
"2012-01-07 12:37:56","Sunrise",808,246,2012,1,7,"12:37:56","2012-01-07","MBA6365247"
"2012-01-07 12:53:46","Pine Marten",1367,416,2012,1,7,"12:53:46","2012-01-07","MBA6365247"
"2012-01-07 13:11:45","Pine Marten",1367,416,2012,1,7,"13:11:45","2012-01-07","MBA6365247"
"2012-01-07 13:30:57","Pine Marten",1367,416,2012,1,7,"13:30:57","2012-01-07","MBA6365247"
"2012-01-07 13:54:58","Northwest",2377,724,2012,1,7,"13:54:58","2012-01-07","MBA6365247"
"2012-01-07 14:19:55","Skyliner",1306,398,2012,1,7,"14:19:55","2012-01-07","MBA6365247"
"2012-01-14 09:29:18","Sunrise",808,246,2012,1,14,"09:29:18","2012-01-14","MBA6365247"
"2012-01-14 09:39:10","Skyliner",1306,398,2012,1,14,"09:39:10","2012-01-14","MBA6365247"
"2012-01-14 09:51:14","Pine Marten",1367,416,2012,1,14,"09:51:14","2012-01-14","MBA6365247"
"2012-01-14 10:31:54","Skyliner",1306,398,2012,1,14,"10:31:54","2012-01-14","MBA6365247"
"2012-01-14 10:53:09","Skyliner",1306,398,2012,1,14,"10:53:09","2012-01-14","MBA6365247"
"2012-01-14 11:12:27","Skyliner",1306,398,2012,1,14,"11:12:27","2012-01-14","MBA6365247"
"2012-01-14 11:56:46","Pine Marten",1367,416,2012,1,14,"11:56:46","2012-01-14","MBA6365247"
"2012-01-14 12:18:00","Outback",1780,542,2012,1,14,"12:18:00","2012-01-14","MBA6365247"
"2012-01-16 10:00:54","Pine Marten",1367,416,2012,1,16,"10:00:54","2012-01-16","MBA6365247"
"2012-01-16 10:22:08","Northwest",2377,724,2012,1,16,"10:22:08","2012-01-16","MBA6365247"
"2012-02-04 09:39:53","Sunrise",808,246,2012,2,4,"09:39:53","2012-02-04","MBA6365247"
"2012-02-04 09:52:08","Skyliner",1306,398,2012,2,4,"09:52:08","2012-02-04","MBA6365247"
"2012-02-04 10:16:14","Sunrise",808,246,2012,2,4,"10:16:14","2012-02-04","MBA6365247"
"2012-02-04 10:28:32","Skyliner",1306,398,2012,2,4,"10:28:32","2012-02-04","MBA6365247"
"2012-02-04 10:46:16","Pine Marten",1367,416,2012,2,4,"10:46:16","2012-02-04","MBA6365247"
"2012-02-04 11:05:06","Pine Marten",1367,416,2012,2,4,"11:05:06","2012-02-04","MBA6365247"
"2012-02-04 11:22:24","Northwest",2377,724,2012,2,4,"11:22:24","2012-02-04","MBA6365247"
"2012-02-04 11:44:22","Northwest",2377,724,2012,2,4,"11:44:22","2012-02-04","MBA6365247"
"2012-02-04 12:06:34","Pine Marten",1367,416,2012,2,4,"12:06:34","2012-02-04","MBA6365247"
"2012-02-04 13:19:55","Skyliner",1306,398,2012,2,4,"13:19:55","2012-02-04","MBA6365247"
"2012-02-04 13:35:09","Rainbow",1209,368,2012,2,4,"13:35:09","2012-02-04","MBA6365247"
"2012-02-19 10:09:27","Pine Marten",1367,416,2012,2,19,"10:09:27","2012-02-19","MBA6365247"
"2012-02-19 10:30:30","Outback",1780,542,2012,2,19,"10:30:30","2012-02-19","MBA6365247"
"2012-02-20 12:23:35","Pine Marten",1367,416,2012,2,20,"12:23:35","2012-02-20","MBA6365247"
"2012-02-20 12:48:38","Northwest",2377,724,2012,2,20,"12:48:38","2012-02-20","MBA6365247"
"2012-04-13 09:31:04","Pine Marten",1367,416,2012,4,13,"09:31:04","2012-04-13","MBA6365247"
"2012-04-13 09:44:35","Pine Marten",1367,416,2012,4,13,"09:44:35","2012-04-13","MBA6365247"
"2012-04-13 10:01:10","Pine Marten",1367,416,2012,4,13,"10:01:10","2012-04-13","MBA6365247"
"2012-04-13 10:15:55","Pine Marten",1367,416,2012,4,13,"10:15:55","2012-04-13","MBA6365247"
"2012-04-14 10:18:41","Pine Marten",1367,416,2012,4,14,"10:18:41","2012-04-14","MBA6365247"
"2012-04-14 10:37:36","Northwest",2377,724,2012,4,14,"10:37:36","2012-04-14","MBA6365247"
"2012-04-14 11:10:47","Northwest",2377,724,2012,4,14,"11:10:47","2012-04-14","MBA6365247"
"2012-04-14 11:36:02","Northwest",2377,724,2012,4,14,"11:36:02","2012-04-14","MBA6365247"
"2012-12-07 10:47:37","Pine Marten",1367,416,2012,12,7,"10:47:37","2012-12-07","MBA6365247"
"2012-12-07 11:05:09","Skyliner",1306,398,2012,12,7,"11:05:09","2012-12-07","MBA6365247"
"2012-12-07 11:24:30","Skyliner",1306,398,2012,12,7,"11:24:30","2012-12-07","MBA6365247"
"2012-12-07 12:36:35","Pine Marten",1367,416,2012,12,7,"12:36:35","2012-12-07","MBA6365247"
"2012-12-07 12:56:20","Pine Marten",1367,416,2012,12,7,"12:56:20","2012-12-07","MBA6365247"
"2012-12-15 10:04:21","Pine Marten",1367,416,2012,12,15,"10:04:21","2012-12-15","MBA6365247"
"2012-12-15 10:25:27","Northwest",2377,724,2012,12,15,"10:25:27","2012-12-15","MBA6365247"
"2012-12-15 10:52:00","Northwest",2377,724,2012,12,15,"10:52:00","2012-12-15","MBA6365247"
"2012-12-26 09:39:55","Sunrise",808,246,2012,12,26,"09:39:55","2012-12-26","MBA6365247"
"2012-12-26 09:51:13","Sunrise",808,246,2012,12,26,"09:51:13","2012-12-26","MBA6365247"
"2012-12-26 10:28:23","Sunshine",257,78,2012,12,26,"10:28:23","2012-12-26","MBA6365247"
"2012-12-26 10:35:17","Skyliner",1306,398,2012,12,26,"10:35:17","2012-12-26","MBA6365247"
"2012-12-26 10:51:06","Skyliner",1306,398,2012,12,26,"10:51:06","2012-12-26","MBA6365247"
"2012-12-26 11:07:46","Skyliner",1306,398,2012,12,26,"11:07:46","2012-12-26","MBA6365247"
"2012-12-26 11:27:15","Sunrise",808,246,2012,12,26,"11:27:15","2012-12-26","MBA6365247"
"2012-12-28 09:24:33","Pine Marten",1367,416,2012,12,28,"09:24:33","2012-12-28","MBA6365247"
"2012-12-28 09:41:53","Outback",1780,542,2012,12,28,"09:41:53","2012-12-28","MBA6365247"
"2012-12-28 09:58:33","Outback",1780,542,2012,12,28,"09:58:33","2012-12-28","MBA6365247"
