"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2010-04-03 10:02:51","Pine Marten",1367,416,2010,4,3,"10:02:51","2010-04-03","MBA6362271"
"2010-04-03 11:00:01","Northwest",2377,724,2010,4,3,"11:00:01","2010-04-03","MBA6362271"
"2010-04-03 11:43:17","Northwest",2377,724,2010,4,3,"11:43:17","2010-04-03","MBA6362271"
"2010-04-03 14:10:10","Pine Marten",1367,416,2010,4,3,"14:10:10","2010-04-03","MBA6362271"
"2010-04-03 14:40:00","Outback",1780,542,2010,4,3,"14:40:00","2010-04-03","MBA6362271"
"2010-04-03 15:03:10","Skyliner",1306,398,2010,4,3,"15:03:10","2010-04-03","MBA6362271"
"2010-04-03 15:22:23","Skyliner",1306,398,2010,4,3,"15:22:23","2010-04-03","MBA6362271"
"2010-04-03 15:57:23","Pine Marten",1367,416,2010,4,3,"15:57:23","2010-04-03","MBA6362271"
"2010-04-24 09:25:56","Pine Marten",1367,416,2010,4,24,"09:25:56","2010-04-24","MBA6362271"
"2010-04-24 09:38:19","Pine Marten",1367,416,2010,4,24,"09:38:19","2010-04-24","MBA6362271"
"2010-04-24 09:54:20","Skyliner",1306,398,2010,4,24,"09:54:20","2010-04-24","MBA6362271"
"2010-04-24 10:08:04","Skyliner",1306,398,2010,4,24,"10:08:04","2010-04-24","MBA6362271"
"2010-04-24 10:40:31","Pine Marten",1367,416,2010,4,24,"10:40:31","2010-04-24","MBA6362271"
"2010-04-24 10:52:48","Pine Marten",1367,416,2010,4,24,"10:52:48","2010-04-24","MBA6362271"
"2010-04-24 11:05:34","Pine Marten",1367,416,2010,4,24,"11:05:34","2010-04-24","MBA6362271"
"2010-04-24 11:19:16","Pine Marten",1367,416,2010,4,24,"11:19:16","2010-04-24","MBA6362271"
"2010-04-24 12:15:41","Pine Marten",1367,416,2010,4,24,"12:15:41","2010-04-24","MBA6362271"
"2010-04-24 12:25:57","Pine Marten",1367,416,2010,4,24,"12:25:57","2010-04-24","MBA6362271"
"2010-04-24 12:37:45","Pine Marten",1367,416,2010,4,24,"12:37:45","2010-04-24","MBA6362271"
"2010-04-24 12:52:59","Pine Marten",1367,416,2010,4,24,"12:52:59","2010-04-24","MBA6362271"
"2010-04-24 13:04:45","Skyliner",1306,398,2010,4,24,"13:04:45","2010-04-24","MBA6362271"
"2010-04-24 13:18:04","Skyliner",1306,398,2010,4,24,"13:18:04","2010-04-24","MBA6362271"
"2010-04-24 13:32:11","Skyliner",1306,398,2010,4,24,"13:32:11","2010-04-24","MBA6362271"
