"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2005-11-20 11:23:29","Pine Marten",1367,416,2005,11,20,"11:23:29","2005-11-20","MBA6363563"
"2005-11-20 11:36:13","Pine Marten",1367,416,2005,11,20,"11:36:13","2005-11-20","MBA6363563"
"2005-11-20 11:49:23","Pine Marten",1367,416,2005,11,20,"11:49:23","2005-11-20","MBA6363563"
"2005-11-20 12:12:43","Outback",1780,542,2005,11,20,"12:12:43","2005-11-20","MBA6363563"
"2005-12-03 12:57:06","Sunrise",808,246,2005,12,3,"12:57:06","2005-12-03","MBA6363563"
"2005-12-03 13:10:58","Sunrise",808,246,2005,12,3,"13:10:58","2005-12-03","MBA6363563"
"2005-12-05 10:34:46","Sunshine",257,78,2005,12,5,"10:34:46","2005-12-05","MBA6363563"
"2005-12-05 10:55:36","Sunshine",257,78,2005,12,5,"10:55:36","2005-12-05","MBA6363563"
"2005-12-05 11:05:34","Sunshine",257,78,2005,12,5,"11:05:34","2005-12-05","MBA6363563"
"2005-12-05 11:31:16","Sunshine",257,78,2005,12,5,"11:31:16","2005-12-05","MBA6363563"
"2005-12-05 11:51:05","Sunshine",257,78,2005,12,5,"11:51:05","2005-12-05","MBA6363563"
"2005-12-05 12:20:05","Sunshine",257,78,2005,12,5,"12:20:05","2005-12-05","MBA6363563"
"2005-12-05 12:38:07","Pine Marten",1367,416,2005,12,5,"12:38:07","2005-12-05","MBA6363563"
"2005-12-05 13:06:48","Pine Marten",1367,416,2005,12,5,"13:06:48","2005-12-05","MBA6363563"
"2005-12-27 12:14:22","Sunshine",257,78,2005,12,27,"12:14:22","2005-12-27","MBA6363563"
"2005-12-27 12:22:08","Sunshine",257,78,2005,12,27,"12:22:08","2005-12-27","MBA6363563"
"2005-12-27 12:38:38","Sunshine",257,78,2005,12,27,"12:38:38","2005-12-27","MBA6363563"
"2005-12-29 11:18:40","Sunrise",808,246,2005,12,29,"11:18:40","2005-12-29","MBA6363563"
"2005-12-29 11:50:01","Rainbow",1209,368,2005,12,29,"11:50:01","2005-12-29","MBA6363563"
