"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2009-04-06 10:47:00","Pine Marten",1367,416,2009,4,6,"10:47:00","2009-04-06","MBA6362602"
"2009-04-06 11:04:00","Pine Marten",1367,416,2009,4,6,"11:04:00","2009-04-06","MBA6362602"
"2009-04-06 11:25:00","Pine Marten",1367,416,2009,4,6,"11:25:00","2009-04-06","MBA6362602"
"2009-04-06 11:44:00","Pine Marten",1367,416,2009,4,6,"11:44:00","2009-04-06","MBA6362602"
"2009-04-06 13:14:00","Pine Marten",1367,416,2009,4,6,"13:14:00","2009-04-06","MBA6362602"
"2009-04-06 13:35:00","Pine Marten",1367,416,2009,4,6,"13:35:00","2009-04-06","MBA6362602"
"2009-04-06 13:47:00","Summit",1709,520,2009,4,6,"13:47:00","2009-04-06","MBA6362602"
"2009-04-06 14:11:00","Summit",1709,520,2009,4,6,"14:11:00","2009-04-06","MBA6362602"
"2009-04-06 14:37:00","Pine Marten",1367,416,2009,4,6,"14:37:00","2009-04-06","MBA6362602"
"2009-04-06 15:05:00","Northwest",2377,724,2009,4,6,"15:05:00","2009-04-06","MBA6362602"
"2009-04-07 10:42:00","Pine Marten",1367,416,2009,4,7,"10:42:00","2009-04-07","MBA6362602"
"2009-04-07 11:17:00","Pine Marten",1367,416,2009,4,7,"11:17:00","2009-04-07","MBA6362602"
"2009-04-07 13:04:00","Sunshine",257,78,2009,4,7,"13:04:00","2009-04-07","MBA6362602"
"2009-04-07 13:18:00","Sunshine",257,78,2009,4,7,"13:18:00","2009-04-07","MBA6362602"
"2009-04-07 13:32:00","Sunshine",257,78,2009,4,7,"13:32:00","2009-04-07","MBA6362602"
"2009-04-07 13:41:35","Skyliner",1306,398,2009,4,7,"13:41:35","2009-04-07","MBA6362602"
"2009-04-07 14:03:00","Sunrise",808,246,2009,4,7,"14:03:00","2009-04-07","MBA6362602"
"2009-04-07 14:24:00","Sunrise",808,246,2009,4,7,"14:24:00","2009-04-07","MBA6362602"
"2009-04-07 14:44:22","Skyliner",1306,398,2009,4,7,"14:44:22","2009-04-07","MBA6362602"
"2009-04-07 15:05:00","Pine Marten",1367,416,2009,4,7,"15:05:00","2009-04-07","MBA6362602"
"2009-04-08 11:12:00","Sunshine",257,78,2009,4,8,"11:12:00","2009-04-08","MBA6362602"
