"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2009-11-24 11:51:51","Sunshine",257,78,2009,11,24,"11:51:51","2009-11-24","MBA6365560"
"2009-11-24 11:58:51","Sunshine",257,78,2009,11,24,"11:58:51","2009-11-24","MBA6365560"
"2009-11-24 12:08:00","Pine Marten",1367,416,2009,11,24,"12:08:00","2009-11-24","MBA6365560"
"2009-11-24 12:22:00","Pine Marten",1367,416,2009,11,24,"12:22:00","2009-11-24","MBA6365560"
"2009-11-24 12:34:01","Skyliner",1306,398,2009,11,24,"12:34:01","2009-11-24","MBA6365560"
"2009-11-24 12:46:44","Skyliner",1306,398,2009,11,24,"12:46:44","2009-11-24","MBA6365560"
"2009-11-24 13:00:59","Skyliner",1306,398,2009,11,24,"13:00:59","2009-11-24","MBA6365560"
"2009-11-24 13:16:12","Skyliner",1306,398,2009,11,24,"13:16:12","2009-11-24","MBA6365560"
"2009-11-24 13:28:04","Skyliner",1306,398,2009,11,24,"13:28:04","2009-11-24","MBA6365560"
"2009-11-24 13:41:44","Skyliner",1306,398,2009,11,24,"13:41:44","2009-11-24","MBA6365560"
"2009-11-25 13:02:00","Pine Marten",1367,416,2009,11,25,"13:02:00","2009-11-25","MBA6365560"
"2009-11-25 13:16:07","Skyliner",1306,398,2009,11,25,"13:16:07","2009-11-25","MBA6365560"
"2009-11-25 13:29:42","Skyliner",1306,398,2009,11,25,"13:29:42","2009-11-25","MBA6365560"
"2009-11-25 13:44:54","Skyliner",1306,398,2009,11,25,"13:44:54","2009-11-25","MBA6365560"
"2009-11-25 14:01:56","Skyliner",1306,398,2009,11,25,"14:01:56","2009-11-25","MBA6365560"
"2009-11-25 14:15:14","Skyliner",1306,398,2009,11,25,"14:15:14","2009-11-25","MBA6365560"
"2009-11-25 14:27:22","Skyliner",1306,398,2009,11,25,"14:27:22","2009-11-25","MBA6365560"
"2009-11-25 14:40:26","Skyliner",1306,398,2009,11,25,"14:40:26","2009-11-25","MBA6365560"
"2009-12-01 12:33:00","Pine Marten",1367,416,2009,12,1,"12:33:00","2009-12-01","MBA6365560"
"2009-12-01 12:46:38","Skyliner",1306,398,2009,12,1,"12:46:38","2009-12-01","MBA6365560"
"2009-12-01 12:58:26","Skyliner",1306,398,2009,12,1,"12:58:26","2009-12-01","MBA6365560"
"2009-12-01 13:09:00","Sunrise",808,246,2009,12,1,"13:09:00","2009-12-01","MBA6365560"
"2009-12-01 13:19:00","Sunrise",808,246,2009,12,1,"13:19:00","2009-12-01","MBA6365560"
"2009-12-01 13:31:00","Sunrise",808,246,2009,12,1,"13:31:00","2009-12-01","MBA6365560"
"2009-12-01 13:42:30","Skyliner",1306,398,2009,12,1,"13:42:30","2009-12-01","MBA6365560"
"2009-12-01 13:55:56","Skyliner",1306,398,2009,12,1,"13:55:56","2009-12-01","MBA6365560"
"2009-12-01 14:08:23","Skyliner",1306,398,2009,12,1,"14:08:23","2009-12-01","MBA6365560"
"2009-12-14 14:36:55","Sunshine",257,78,2009,12,14,"14:36:55","2009-12-14","MBA6365560"
"2009-12-14 14:43:29","Sunshine",257,78,2009,12,14,"14:43:29","2009-12-14","MBA6365560"
"2009-12-14 14:49:46","Sunshine",257,78,2009,12,14,"14:49:46","2009-12-14","MBA6365560"
"2009-12-14 14:56:16","Sunshine",257,78,2009,12,14,"14:56:16","2009-12-14","MBA6365560"
"2009-12-14 15:03:03","Sunshine",257,78,2009,12,14,"15:03:03","2009-12-14","MBA6365560"
"2009-12-14 15:10:02","Sunshine",257,78,2009,12,14,"15:10:02","2009-12-14","MBA6365560"
"2009-12-14 15:16:35","Sunshine",257,78,2009,12,14,"15:16:35","2009-12-14","MBA6365560"
"2009-12-14 15:23:11","Sunshine",257,78,2009,12,14,"15:23:11","2009-12-14","MBA6365560"
"2009-12-18 10:54:58","Skyliner",1306,398,2009,12,18,"10:54:58","2009-12-18","MBA6365560"
"2009-12-18 11:14:12","Skyliner",1306,398,2009,12,18,"11:14:12","2009-12-18","MBA6365560"
"2009-12-18 11:30:20","Sunrise",808,246,2009,12,18,"11:30:20","2009-12-18","MBA6365560"
"2009-12-18 11:41:55","Sunrise",808,246,2009,12,18,"11:41:55","2009-12-18","MBA6365560"
"2009-12-18 11:52:32","Sunrise",808,246,2009,12,18,"11:52:32","2009-12-18","MBA6365560"
"2009-12-18 12:03:13","Sunrise",808,246,2009,12,18,"12:03:13","2009-12-18","MBA6365560"
"2009-12-18 12:13:45","Sunrise",808,246,2009,12,18,"12:13:45","2009-12-18","MBA6365560"
"2009-12-18 12:24:49","Sunrise",808,246,2009,12,18,"12:24:49","2009-12-18","MBA6365560"
"2009-12-18 13:13:26","Skyliner",1306,398,2009,12,18,"13:13:26","2009-12-18","MBA6365560"
"2009-12-18 13:27:09","Pine Marten",1367,416,2009,12,18,"13:27:09","2009-12-18","MBA6365560"
"2009-12-18 13:43:24","Outback",1780,542,2009,12,18,"13:43:24","2009-12-18","MBA6365560"
"2009-12-18 14:09:52","Outback",1780,542,2009,12,18,"14:09:52","2009-12-18","MBA6365560"
"2009-12-18 14:28:11","Pine Marten",1367,416,2009,12,18,"14:28:11","2009-12-18","MBA6365560"
"2009-12-24 09:28:12","Sunrise",808,246,2009,12,24,"09:28:12","2009-12-24","MBA6365560"
"2009-12-24 09:34:20","Summit",1709,520,2009,12,24,"09:34:20","2009-12-24","MBA6365560"
"2009-12-24 09:58:28","Sunrise",808,246,2009,12,24,"09:58:28","2009-12-24","MBA6365560"
"2009-12-24 10:05:06","Summit",1709,520,2009,12,24,"10:05:06","2009-12-24","MBA6365560"
"2009-12-24 10:33:38","Sunrise",808,246,2009,12,24,"10:33:38","2009-12-24","MBA6365560"
"2009-12-24 10:41:24","Summit",1709,520,2009,12,24,"10:41:24","2009-12-24","MBA6365560"
"2009-12-24 10:59:49","Rainbow",1209,368,2009,12,24,"10:59:49","2009-12-24","MBA6365560"
"2009-12-24 11:20:46","Rainbow",1209,368,2009,12,24,"11:20:46","2009-12-24","MBA6365560"
