"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2008-12-17 09:04:00","Pine Marten",1367,416,2008,12,17,"09:04:00","2008-12-17","MBA6362181"
"2008-12-17 09:04:00","Pine Marten",1367,416,2008,12,17,"09:04:00","2008-12-17","MBA6362181"
"2008-12-17 09:44:00","Pine Marten",1367,416,2008,12,17,"09:44:00","2008-12-17","MBA6362181"
"2008-12-17 09:44:00","Pine Marten",1367,416,2008,12,17,"09:44:00","2008-12-17","MBA6362181"
"2008-12-17 10:53:00","Pine Marten",1367,416,2008,12,17,"10:53:00","2008-12-17","MBA6362181"
"2008-12-17 10:53:00","Pine Marten",1367,416,2008,12,17,"10:53:00","2008-12-17","MBA6362181"
"2008-12-17 11:11:00","Pine Marten",1367,416,2008,12,17,"11:11:00","2008-12-17","MBA6362181"
"2008-12-17 11:11:00","Pine Marten",1367,416,2008,12,17,"11:11:00","2008-12-17","MBA6362181"
"2008-12-17 11:30:00","Pine Marten",1367,416,2008,12,17,"11:30:00","2008-12-17","MBA6362181"
"2008-12-17 11:30:00","Pine Marten",1367,416,2008,12,17,"11:30:00","2008-12-17","MBA6362181"
"2008-12-19 12:17:00","Pine Marten",1367,416,2008,12,19,"12:17:00","2008-12-19","MBA6362181"
"2008-12-19 12:17:00","Pine Marten",1367,416,2008,12,19,"12:17:00","2008-12-19","MBA6362181"
"2008-12-19 12:45:00","Skyliner",1306,398,2008,12,19,"12:45:00","2008-12-19","MBA6362181"
"2008-12-19 12:45:00","Skyliner",1306,398,2008,12,19,"12:45:00","2008-12-19","MBA6362181"
"2008-12-19 13:04:00","Sunrise",808,246,2008,12,19,"13:04:00","2008-12-19","MBA6362181"
"2008-12-19 13:04:00","Sunrise",808,246,2008,12,19,"13:04:00","2008-12-19","MBA6362181"
"2008-12-19 14:12:00","Sunrise",808,246,2008,12,19,"14:12:00","2008-12-19","MBA6362181"
"2008-12-19 14:12:00","Sunrise",808,246,2008,12,19,"14:12:00","2008-12-19","MBA6362181"
"2008-12-19 14:30:00","Skyliner",1306,398,2008,12,19,"14:30:00","2008-12-19","MBA6362181"
"2008-12-19 14:30:00","Skyliner",1306,398,2008,12,19,"14:30:00","2008-12-19","MBA6362181"
"2008-12-19 15:06:00","Skyliner",1306,398,2008,12,19,"15:06:00","2008-12-19","MBA6362181"
"2008-12-19 15:06:00","Skyliner",1306,398,2008,12,19,"15:06:00","2008-12-19","MBA6362181"
"2008-12-23 08:40:00","Pine Marten",1367,416,2008,12,23,"08:40:00","2008-12-23","MBA6362181"
"2008-12-23 08:40:00","Pine Marten",1367,416,2008,12,23,"08:40:00","2008-12-23","MBA6362181"
"2008-12-23 08:53:00","Pine Marten",1367,416,2008,12,23,"08:53:00","2008-12-23","MBA6362181"
"2008-12-23 08:53:00","Pine Marten",1367,416,2008,12,23,"08:53:00","2008-12-23","MBA6362181"
"2008-12-23 09:09:00","Pine Marten",1367,416,2008,12,23,"09:09:00","2008-12-23","MBA6362181"
"2008-12-23 09:09:00","Pine Marten",1367,416,2008,12,23,"09:09:00","2008-12-23","MBA6362181"
"2008-12-23 09:25:00","Pine Marten",1367,416,2008,12,23,"09:25:00","2008-12-23","MBA6362181"
"2008-12-23 09:25:00","Pine Marten",1367,416,2008,12,23,"09:25:00","2008-12-23","MBA6362181"
"2008-12-23 09:53:00","Skyliner",1306,398,2008,12,23,"09:53:00","2008-12-23","MBA6362181"
"2008-12-23 09:53:00","Skyliner",1306,398,2008,12,23,"09:53:00","2008-12-23","MBA6362181"
"2008-12-23 10:35:00","Pine Marten",1367,416,2008,12,23,"10:35:00","2008-12-23","MBA6362181"
"2008-12-23 10:35:00","Pine Marten",1367,416,2008,12,23,"10:35:00","2008-12-23","MBA6362181"
"2008-12-25 09:02:00","Pine Marten",1367,416,2008,12,25,"09:02:00","2008-12-25","MBA6362181"
"2008-12-25 09:02:00","Pine Marten",1367,416,2008,12,25,"09:02:00","2008-12-25","MBA6362181"
"2008-12-25 09:17:00","Pine Marten",1367,416,2008,12,25,"09:17:00","2008-12-25","MBA6362181"
"2008-12-25 09:17:00","Pine Marten",1367,416,2008,12,25,"09:17:00","2008-12-25","MBA6362181"
"2008-12-25 09:32:00","Pine Marten",1367,416,2008,12,25,"09:32:00","2008-12-25","MBA6362181"
"2008-12-25 09:32:00","Pine Marten",1367,416,2008,12,25,"09:32:00","2008-12-25","MBA6362181"
"2008-12-25 09:49:00","Pine Marten",1367,416,2008,12,25,"09:49:00","2008-12-25","MBA6362181"
"2008-12-25 09:49:00","Pine Marten",1367,416,2008,12,25,"09:49:00","2008-12-25","MBA6362181"
"2008-12-25 10:06:00","Pine Marten",1367,416,2008,12,25,"10:06:00","2008-12-25","MBA6362181"
"2008-12-25 10:06:00","Pine Marten",1367,416,2008,12,25,"10:06:00","2008-12-25","MBA6362181"
"2008-12-25 10:26:00","Outback",1780,542,2008,12,25,"10:26:00","2008-12-25","MBA6362181"
"2008-12-25 10:26:00","Outback",1780,542,2008,12,25,"10:26:00","2008-12-25","MBA6362181"
"2008-12-25 11:15:00","Pine Marten",1367,416,2008,12,25,"11:15:00","2008-12-25","MBA6362181"
"2008-12-25 11:15:00","Pine Marten",1367,416,2008,12,25,"11:15:00","2008-12-25","MBA6362181"
"2008-12-25 11:39:00","Outback",1780,542,2008,12,25,"11:39:00","2008-12-25","MBA6362181"
"2008-12-25 11:39:00","Outback",1780,542,2008,12,25,"11:39:00","2008-12-25","MBA6362181"
"2008-12-25 12:04:00","Outback",1780,542,2008,12,25,"12:04:00","2008-12-25","MBA6362181"
"2008-12-25 12:04:00","Outback",1780,542,2008,12,25,"12:04:00","2008-12-25","MBA6362181"
"2008-12-27 10:47:00","Sunrise",808,246,2008,12,27,"10:47:00","2008-12-27","MBA6362181"
"2008-12-27 10:47:00","Sunrise",808,246,2008,12,27,"10:47:00","2008-12-27","MBA6362181"
"2008-12-27 11:10:00","Skyliner",1306,398,2008,12,27,"11:10:00","2008-12-27","MBA6362181"
"2008-12-27 11:10:00","Skyliner",1306,398,2008,12,27,"11:10:00","2008-12-27","MBA6362181"
"2008-12-27 11:43:00","Pine Marten",1367,416,2008,12,27,"11:43:00","2008-12-27","MBA6362181"
"2008-12-27 11:43:00","Pine Marten",1367,416,2008,12,27,"11:43:00","2008-12-27","MBA6362181"
"2008-12-27 12:25:00","Skyliner",1306,398,2008,12,27,"12:25:00","2008-12-27","MBA6362181"
"2008-12-27 12:25:00","Skyliner",1306,398,2008,12,27,"12:25:00","2008-12-27","MBA6362181"
"2008-12-30 09:37:00","Pine Marten",1367,416,2008,12,30,"09:37:00","2008-12-30","MBA6362181"
"2008-12-30 09:37:00","Pine Marten",1367,416,2008,12,30,"09:37:00","2008-12-30","MBA6362181"
"2008-12-30 10:09:00","Outback",1780,542,2008,12,30,"10:09:00","2008-12-30","MBA6362181"
"2008-12-30 10:09:00","Outback",1780,542,2008,12,30,"10:09:00","2008-12-30","MBA6362181"
"2008-12-30 10:53:00","Outback",1780,542,2008,12,30,"10:53:00","2008-12-30","MBA6362181"
"2008-12-30 10:53:00","Outback",1780,542,2008,12,30,"10:53:00","2008-12-30","MBA6362181"
"2009-01-04 08:51:00","Pine Marten",1367,416,2009,1,4,"08:51:00","2009-01-04","MBA6362181"
"2009-01-04 08:51:00","Pine Marten",1367,416,2009,1,4,"08:51:00","2009-01-04","MBA6362181"
"2009-01-04 09:10:00","Pine Marten",1367,416,2009,1,4,"09:10:00","2009-01-04","MBA6362181"
"2009-01-04 09:10:00","Pine Marten",1367,416,2009,1,4,"09:10:00","2009-01-04","MBA6362181"
"2009-01-04 09:30:00","Pine Marten",1367,416,2009,1,4,"09:30:00","2009-01-04","MBA6362181"
"2009-01-04 09:30:00","Pine Marten",1367,416,2009,1,4,"09:30:00","2009-01-04","MBA6362181"
"2009-01-04 09:45:00","Pine Marten",1367,416,2009,1,4,"09:45:00","2009-01-04","MBA6362181"
"2009-01-04 09:45:00","Pine Marten",1367,416,2009,1,4,"09:45:00","2009-01-04","MBA6362181"
"2009-01-04 10:12:00","Outback",1780,542,2009,1,4,"10:12:00","2009-01-04","MBA6362181"
"2009-01-04 10:12:00","Outback",1780,542,2009,1,4,"10:12:00","2009-01-04","MBA6362181"
"2009-01-04 10:38:00","Outback",1780,542,2009,1,4,"10:38:00","2009-01-04","MBA6362181"
"2009-01-04 10:38:00","Outback",1780,542,2009,1,4,"10:38:00","2009-01-04","MBA6362181"
"2009-01-04 11:05:00","Outback",1780,542,2009,1,4,"11:05:00","2009-01-04","MBA6362181"
"2009-01-04 11:05:00","Outback",1780,542,2009,1,4,"11:05:00","2009-01-04","MBA6362181"
"2009-01-09 14:40:00","Rainbow",1209,368,2009,1,9,"14:40:00","2009-01-09","MBA6362181"
"2009-01-09 14:40:00","Rainbow",1209,368,2009,1,9,"14:40:00","2009-01-09","MBA6362181"
"2009-01-09 15:05:00","Skyliner",1306,398,2009,1,9,"15:05:00","2009-01-09","MBA6362181"
"2009-01-09 15:05:00","Skyliner",1306,398,2009,1,9,"15:05:00","2009-01-09","MBA6362181"
"2009-01-09 15:20:00","Skyliner",1306,398,2009,1,9,"15:20:00","2009-01-09","MBA6362181"
"2009-01-09 15:20:00","Skyliner",1306,398,2009,1,9,"15:20:00","2009-01-09","MBA6362181"
"2009-01-11 08:57:00","Pine Marten",1367,416,2009,1,11,"08:57:00","2009-01-11","MBA6362181"
"2009-01-11 08:57:00","Pine Marten",1367,416,2009,1,11,"08:57:00","2009-01-11","MBA6362181"
"2009-01-11 09:24:00","Pine Marten",1367,416,2009,1,11,"09:24:00","2009-01-11","MBA6362181"
"2009-01-11 09:24:00","Pine Marten",1367,416,2009,1,11,"09:24:00","2009-01-11","MBA6362181"
"2009-01-11 09:53:00","Skyliner",1306,398,2009,1,11,"09:53:00","2009-01-11","MBA6362181"
"2009-01-11 09:53:00","Skyliner",1306,398,2009,1,11,"09:53:00","2009-01-11","MBA6362181"
"2009-01-11 10:19:00","Skyliner",1306,398,2009,1,11,"10:19:00","2009-01-11","MBA6362181"
"2009-01-11 10:19:00","Skyliner",1306,398,2009,1,11,"10:19:00","2009-01-11","MBA6362181"
"2009-01-11 10:47:00","Skyliner",1306,398,2009,1,11,"10:47:00","2009-01-11","MBA6362181"
"2009-01-11 10:47:00","Skyliner",1306,398,2009,1,11,"10:47:00","2009-01-11","MBA6362181"
"2009-01-11 11:08:00","Skyliner",1306,398,2009,1,11,"11:08:00","2009-01-11","MBA6362181"
"2009-01-11 11:08:00","Skyliner",1306,398,2009,1,11,"11:08:00","2009-01-11","MBA6362181"
"2009-01-11 11:34:00","Skyliner",1306,398,2009,1,11,"11:34:00","2009-01-11","MBA6362181"
"2009-01-11 11:34:00","Skyliner",1306,398,2009,1,11,"11:34:00","2009-01-11","MBA6362181"
"2009-01-16 14:36:00","Pine Marten",1367,416,2009,1,16,"14:36:00","2009-01-16","MBA6362181"
"2009-01-16 14:45:00","Summit",1709,520,2009,1,16,"14:45:00","2009-01-16","MBA6362181"
"2009-01-16 15:13:00","Skyliner",1306,398,2009,1,16,"15:13:00","2009-01-16","MBA6362181"
"2009-01-25 12:15:00","Pine Marten",1367,416,2009,1,25,"12:15:00","2009-01-25","MBA6362181"
"2009-01-25 12:29:00","Skyliner",1306,398,2009,1,25,"12:29:00","2009-01-25","MBA6362181"
"2009-01-25 12:43:00","Pine Marten",1367,416,2009,1,25,"12:43:00","2009-01-25","MBA6362181"
"2009-01-25 12:56:00","Pine Marten",1367,416,2009,1,25,"12:56:00","2009-01-25","MBA6362181"
"2009-01-25 13:08:00","Pine Marten",1367,416,2009,1,25,"13:08:00","2009-01-25","MBA6362181"
"2009-01-25 13:23:00","Pine Marten",1367,416,2009,1,25,"13:23:00","2009-01-25","MBA6362181"
"2009-01-30 13:09:00","Pine Marten",1367,416,2009,1,30,"13:09:00","2009-01-30","MBA6362181"
"2009-01-30 13:23:00","Skyliner",1306,398,2009,1,30,"13:23:00","2009-01-30","MBA6362181"
"2009-01-30 13:35:00","Skyliner",1306,398,2009,1,30,"13:35:00","2009-01-30","MBA6362181"
"2009-01-30 13:44:00","Summit",1709,520,2009,1,30,"13:44:00","2009-01-30","MBA6362181"
"2009-01-30 14:05:00","Sunrise",808,246,2009,1,30,"14:05:00","2009-01-30","MBA6362181"
"2009-01-30 14:20:00","Pine Marten",1367,416,2009,1,30,"14:20:00","2009-01-30","MBA6362181"
"2009-02-07 08:47:00","Pine Marten",1367,416,2009,2,7,"08:47:00","2009-02-07","MBA6362181"
"2009-02-07 08:59:00","Pine Marten",1367,416,2009,2,7,"08:59:00","2009-02-07","MBA6362181"
"2009-02-07 09:10:00","Pine Marten",1367,416,2009,2,7,"09:10:00","2009-02-07","MBA6362181"
"2009-02-07 09:24:00","Pine Marten",1367,416,2009,2,7,"09:24:00","2009-02-07","MBA6362181"
"2009-02-07 09:41:00","Outback",1780,542,2009,2,7,"09:41:00","2009-02-07","MBA6362181"
"2009-02-07 09:59:00","Outback",1780,542,2009,2,7,"09:59:00","2009-02-07","MBA6362181"
"2009-02-07 10:27:00","Northwest",2377,724,2009,2,7,"10:27:00","2009-02-07","MBA6362181"
"2009-02-07 10:58:00","Northwest",2377,724,2009,2,7,"10:58:00","2009-02-07","MBA6362181"
"2009-02-07 11:25:00","Outback",1780,542,2009,2,7,"11:25:00","2009-02-07","MBA6362181"
"2009-02-09 08:37:00","Pine Marten",1367,416,2009,2,9,"08:37:00","2009-02-09","MBA6362181"
"2009-02-09 08:49:00","Pine Marten",1367,416,2009,2,9,"08:49:00","2009-02-09","MBA6362181"
"2009-02-09 09:05:00","Northwest",2377,724,2009,2,9,"09:05:00","2009-02-09","MBA6362181"
"2009-02-09 09:29:00","Pine Marten",1367,416,2009,2,9,"09:29:00","2009-02-09","MBA6362181"
"2009-02-09 09:40:00","Rainbow",1209,368,2009,2,9,"09:40:00","2009-02-09","MBA6362181"
"2009-02-09 10:08:00","Sunrise",808,246,2009,2,9,"10:08:00","2009-02-09","MBA6362181"
"2009-02-09 10:19:00","Skyliner",1306,398,2009,2,9,"10:19:00","2009-02-09","MBA6362181"
"2009-02-14 09:11:00","Pine Marten",1367,416,2009,2,14,"09:11:00","2009-02-14","MBA6362181"
"2009-02-14 09:33:00","Pine Marten",1367,416,2009,2,14,"09:33:00","2009-02-14","MBA6362181"
"2009-02-14 09:53:00","Outback",1780,542,2009,2,14,"09:53:00","2009-02-14","MBA6362181"
"2009-02-14 10:19:00","Northwest",2377,724,2009,2,14,"10:19:00","2009-02-14","MBA6362181"
"2009-02-14 10:55:00","Outback",1780,542,2009,2,14,"10:55:00","2009-02-14","MBA6362181"
"2009-02-14 11:25:00","Outback",1780,542,2009,2,14,"11:25:00","2009-02-14","MBA6362181"
"2009-02-15 09:20:00","Pine Marten",1367,416,2009,2,15,"09:20:00","2009-02-15","MBA6362181"
"2009-02-15 09:45:00","Rainbow",1209,368,2009,2,15,"09:45:00","2009-02-15","MBA6362181"
"2009-02-15 10:11:00","Rainbow",1209,368,2009,2,15,"10:11:00","2009-02-15","MBA6362181"
"2009-02-15 10:37:00","Rainbow",1209,368,2009,2,15,"10:37:00","2009-02-15","MBA6362181"
"2009-02-15 11:09:00","Sunrise",808,246,2009,2,15,"11:09:00","2009-02-15","MBA6362181"
"2009-02-15 11:25:00","Skyliner",1306,398,2009,2,15,"11:25:00","2009-02-15","MBA6362181"
"2009-02-20 11:40:00","Pine Marten",1367,416,2009,2,20,"11:40:00","2009-02-20","MBA6362181"
"2009-02-20 12:02:00","Pine Marten",1367,416,2009,2,20,"12:02:00","2009-02-20","MBA6362181"
"2009-02-20 12:19:00","Sunrise",808,246,2009,2,20,"12:19:00","2009-02-20","MBA6362181"
"2009-02-20 12:34:00","Sunrise",808,246,2009,2,20,"12:34:00","2009-02-20","MBA6362181"
"2009-02-20 12:50:00","Sunrise",808,246,2009,2,20,"12:50:00","2009-02-20","MBA6362181"
"2009-02-20 13:04:00","Skyliner",1306,398,2009,2,20,"13:04:00","2009-02-20","MBA6362181"
"2009-02-20 14:09:00","Pine Marten",1367,416,2009,2,20,"14:09:00","2009-02-20","MBA6362181"
"2009-02-20 14:29:00","Pine Marten",1367,416,2009,2,20,"14:29:00","2009-02-20","MBA6362181"
"2009-02-20 14:42:00","Pine Marten",1367,416,2009,2,20,"14:42:00","2009-02-20","MBA6362181"
"2009-02-20 14:58:00","Pine Marten",1367,416,2009,2,20,"14:58:00","2009-02-20","MBA6362181"
"2009-02-20 15:13:00","Pine Marten",1367,416,2009,2,20,"15:13:00","2009-02-20","MBA6362181"
"2009-02-20 15:27:00","Pine Marten",1367,416,2009,2,20,"15:27:00","2009-02-20","MBA6362181"
"2009-03-06 08:36:00","Pine Marten",1367,416,2009,3,6,"08:36:00","2009-03-06","MBA6362181"
"2009-03-06 08:56:00","Pine Marten",1367,416,2009,3,6,"08:56:00","2009-03-06","MBA6362181"
"2009-03-06 09:22:00","Pine Marten",1367,416,2009,3,6,"09:22:00","2009-03-06","MBA6362181"
"2009-03-06 09:40:00","Northwest",2377,724,2009,3,6,"09:40:00","2009-03-06","MBA6362181"
"2009-03-06 10:14:00","Northwest",2377,724,2009,3,6,"10:14:00","2009-03-06","MBA6362181"
"2009-03-06 10:54:00","Northwest",2377,724,2009,3,6,"10:54:00","2009-03-06","MBA6362181"
"2009-03-16 10:38:00","Pine Marten",1367,416,2009,3,16,"10:38:00","2009-03-16","MBA6362181"
"2009-03-16 10:54:00","Pine Marten",1367,416,2009,3,16,"10:54:00","2009-03-16","MBA6362181"
"2009-03-16 11:11:00","Pine Marten",1367,416,2009,3,16,"11:11:00","2009-03-16","MBA6362181"
"2009-03-16 11:28:00","Pine Marten",1367,416,2009,3,16,"11:28:00","2009-03-16","MBA6362181"
"2009-03-16 11:42:00","Pine Marten",1367,416,2009,3,16,"11:42:00","2009-03-16","MBA6362181"
"2009-03-16 11:57:00","Pine Marten",1367,416,2009,3,16,"11:57:00","2009-03-16","MBA6362181"
"2009-03-16 12:13:00","Pine Marten",1367,416,2009,3,16,"12:13:00","2009-03-16","MBA6362181"
"2009-03-26 09:56:00","Pine Marten",1367,416,2009,3,26,"09:56:00","2009-03-26","MBA6362181"
"2009-03-26 10:35:00","Rainbow",1209,368,2009,3,26,"10:35:00","2009-03-26","MBA6362181"
"2009-03-26 10:57:00","Rainbow",1209,368,2009,3,26,"10:57:00","2009-03-26","MBA6362181"
"2009-03-26 11:16:00","Rainbow",1209,368,2009,3,26,"11:16:00","2009-03-26","MBA6362181"
"2009-03-26 11:34:00","Rainbow",1209,368,2009,3,26,"11:34:00","2009-03-26","MBA6362181"
"2009-03-26 11:49:00","Summit",1709,520,2009,3,26,"11:49:00","2009-03-26","MBA6362181"
"2009-03-26 12:22:00","Northwest",2377,724,2009,3,26,"12:22:00","2009-03-26","MBA6362181"
"2009-03-29 09:12:00","Pine Marten",1367,416,2009,3,29,"09:12:00","2009-03-29","MBA6362181"
"2009-03-29 09:35:00","Pine Marten",1367,416,2009,3,29,"09:35:00","2009-03-29","MBA6362181"
"2009-03-29 10:05:00","Pine Marten",1367,416,2009,3,29,"10:05:00","2009-03-29","MBA6362181"
"2009-03-29 10:25:00","Skyliner",1306,398,2009,3,29,"10:25:00","2009-03-29","MBA6362181"
"2009-03-29 10:46:00","Skyliner",1306,398,2009,3,29,"10:46:00","2009-03-29","MBA6362181"
"2009-03-29 11:09:00","Skyliner",1306,398,2009,3,29,"11:09:00","2009-03-29","MBA6362181"
"2009-03-29 11:32:00","Skyliner",1306,398,2009,3,29,"11:32:00","2009-03-29","MBA6362181"
"2009-03-29 12:16:00","Pine Marten",1367,416,2009,3,29,"12:16:00","2009-03-29","MBA6362181"
"2009-03-29 12:32:00","Outback",1780,542,2009,3,29,"12:32:00","2009-03-29","MBA6362181"
"2009-03-29 12:53:00","Outback",1780,542,2009,3,29,"12:53:00","2009-03-29","MBA6362181"
"2009-04-03 14:26:00","Pine Marten",1367,416,2009,4,3,"14:26:00","2009-04-03","MBA6362181"
"2009-04-03 14:42:00","Pine Marten",1367,416,2009,4,3,"14:42:00","2009-04-03","MBA6362181"
"2009-04-03 14:56:00","Pine Marten",1367,416,2009,4,3,"14:56:00","2009-04-03","MBA6362181"
"2009-04-03 15:10:00","Pine Marten",1367,416,2009,4,3,"15:10:00","2009-04-03","MBA6362181"
"2009-04-03 15:25:00","Pine Marten",1367,416,2009,4,3,"15:25:00","2009-04-03","MBA6362181"
"2009-04-04 10:26:00","Pine Marten",1367,416,2009,4,4,"10:26:00","2009-04-04","MBA6362181"
"2009-04-04 10:44:17","Skyliner",1306,398,2009,4,4,"10:44:17","2009-04-04","MBA6362181"
"2009-04-04 10:56:00","Summit",1709,520,2009,4,4,"10:56:00","2009-04-04","MBA6362181"
"2009-04-04 11:15:00","Summit",1709,520,2009,4,4,"11:15:00","2009-04-04","MBA6362181"
"2009-04-04 11:42:00","Sunrise",808,246,2009,4,4,"11:42:00","2009-04-04","MBA6362181"
"2009-04-04 11:49:00","Summit",1709,520,2009,4,4,"11:49:00","2009-04-04","MBA6362181"
"2009-04-04 12:15:00","Sunrise",808,246,2009,4,4,"12:15:00","2009-04-04","MBA6362181"
"2009-04-19 11:12:39","Skyliner",1306,398,2009,4,19,"11:12:39","2009-04-19","MBA6362181"
"2009-04-19 11:27:00","Pine Marten",1367,416,2009,4,19,"11:27:00","2009-04-19","MBA6362181"
"2009-04-19 11:42:00","Northwest",2377,724,2009,4,19,"11:42:00","2009-04-19","MBA6362181"
"2009-04-19 12:04:00","Northwest",2377,724,2009,4,19,"12:04:00","2009-04-19","MBA6362181"
"2009-04-19 12:18:00","Summit",1709,520,2009,4,19,"12:18:00","2009-04-19","MBA6362181"
"2009-04-25 11:49:00","Pine Marten",1367,416,2009,4,25,"11:49:00","2009-04-25","MBA6362181"
"2009-04-25 12:02:00","Pine Marten",1367,416,2009,4,25,"12:02:00","2009-04-25","MBA6362181"
"2009-04-25 12:16:21","Skyliner",1306,398,2009,4,25,"12:16:21","2009-04-25","MBA6362181"
"2009-05-03 10:16:00","Pine Marten",1367,416,2009,5,3,"10:16:00","2009-05-03","MBA6362181"
"2009-05-03 10:30:00","Pine Marten",1367,416,2009,5,3,"10:30:00","2009-05-03","MBA6362181"
"2009-05-03 10:44:00","Pine Marten",1367,416,2009,5,3,"10:44:00","2009-05-03","MBA6362181"
"2009-05-03 10:58:00","Pine Marten",1367,416,2009,5,3,"10:58:00","2009-05-03","MBA6362181"
"2009-05-10 10:45:54","Skyliner",1306,398,2009,5,10,"10:45:54","2009-05-10","MBA6362181"
"2009-05-10 10:55:00","Summit",1709,520,2009,5,10,"10:55:00","2009-05-10","MBA6362181"
"2009-05-10 11:14:00","Summit",1709,520,2009,5,10,"11:14:00","2009-05-10","MBA6362181"
"2009-05-10 11:33:00","Summit",1709,520,2009,5,10,"11:33:00","2009-05-10","MBA6362181"
"2009-05-10 12:05:03","Skyliner",1306,398,2009,5,10,"12:05:03","2009-05-10","MBA6362181"
"2009-05-10 12:20:00","Pine Marten",1367,416,2009,5,10,"12:20:00","2009-05-10","MBA6362181"
"2009-05-16 10:56:00","Pine Marten",1367,416,2009,5,16,"10:56:00","2009-05-16","MBA6362181"
"2009-05-16 11:05:00","Summit",1709,520,2009,5,16,"11:05:00","2009-05-16","MBA6362181"
"2009-05-16 11:24:00","Summit",1709,520,2009,5,16,"11:24:00","2009-05-16","MBA6362181"
"2009-05-16 11:53:00","Summit",1709,520,2009,5,16,"11:53:00","2009-05-16","MBA6362181"
"2009-05-16 12:12:00","Summit",1709,520,2009,5,16,"12:12:00","2009-05-16","MBA6362181"
"2009-05-16 12:34:00","Summit",1709,520,2009,5,16,"12:34:00","2009-05-16","MBA6362181"
"2009-05-16 12:58:00","Summit",1709,520,2009,5,16,"12:58:00","2009-05-16","MBA6362181"
"2010-04-02 12:06:07","Pine Marten",1367,416,2010,4,2,"12:06:07","2010-04-02","MBA6362181"
"2010-04-02 12:28:24","Sunrise",808,246,2010,4,2,"12:28:24","2010-04-02","MBA6362181"
"2010-04-02 12:41:30","Rainbow",1209,368,2010,4,2,"12:41:30","2010-04-02","MBA6362181"
"2010-04-02 13:02:32","Skyliner",1306,398,2010,4,2,"13:02:32","2010-04-02","MBA6362181"
"2010-04-02 13:25:11","Skyliner",1306,398,2010,4,2,"13:25:11","2010-04-02","MBA6362181"
"2010-04-02 13:43:01","Pine Marten",1367,416,2010,4,2,"13:43:01","2010-04-02","MBA6362181"
"2010-04-02 14:43:39","Pine Marten",1367,416,2010,4,2,"14:43:39","2010-04-02","MBA6362181"
"2010-04-02 15:00:36","Skyliner",1306,398,2010,4,2,"15:00:36","2010-04-02","MBA6362181"
"2010-04-02 15:18:14","Skyliner",1306,398,2010,4,2,"15:18:14","2010-04-02","MBA6362181"
