"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2010-04-08 09:46:24","Pine Marten",1367,416,2010,4,8,"09:46:24","2010-04-08","MBA6362861"
"2010-04-08 10:02:01","Pine Marten",1367,416,2010,4,8,"10:02:01","2010-04-08","MBA6362861"
"2010-04-08 10:16:51","Pine Marten",1367,416,2010,4,8,"10:16:51","2010-04-08","MBA6362861"
"2010-04-08 10:31:13","Pine Marten",1367,416,2010,4,8,"10:31:13","2010-04-08","MBA6362861"
"2010-04-08 10:44:43","Pine Marten",1367,416,2010,4,8,"10:44:43","2010-04-08","MBA6362861"
"2010-04-08 10:58:56","Pine Marten",1367,416,2010,4,8,"10:58:56","2010-04-08","MBA6362861"
"2010-04-08 11:29:12","Outback",1780,542,2010,4,8,"11:29:12","2010-04-08","MBA6362861"
"2010-04-08 11:49:49","Outback",1780,542,2010,4,8,"11:49:49","2010-04-08","MBA6362861"
"2010-04-08 12:07:48","Pine Marten",1367,416,2010,4,8,"12:07:48","2010-04-08","MBA6362861"
"2010-04-08 12:22:27","Pine Marten",1367,416,2010,4,8,"12:22:27","2010-04-08","MBA6362861"
"2010-04-08 13:34:21","Pine Marten",1367,416,2010,4,8,"13:34:21","2010-04-08","MBA6362861"
"2010-04-08 13:49:07","Pine Marten",1367,416,2010,4,8,"13:49:07","2010-04-08","MBA6362861"
"2010-04-08 14:05:31","Pine Marten",1367,416,2010,4,8,"14:05:31","2010-04-08","MBA6362861"
"2010-04-09 09:02:14","Pine Marten",1367,416,2010,4,9,"09:02:14","2010-04-09","MBA6362861"
"2010-04-09 09:11:47","Pine Marten",1367,416,2010,4,9,"09:11:47","2010-04-09","MBA6362861"
"2010-04-09 09:20:26","Pine Marten",1367,416,2010,4,9,"09:20:26","2010-04-09","MBA6362861"
"2010-04-09 09:30:07","Pine Marten",1367,416,2010,4,9,"09:30:07","2010-04-09","MBA6362861"
"2010-04-09 09:39:26","Pine Marten",1367,416,2010,4,9,"09:39:26","2010-04-09","MBA6362861"
"2010-04-09 09:50:11","Pine Marten",1367,416,2010,4,9,"09:50:11","2010-04-09","MBA6362861"
"2010-04-09 09:59:30","Pine Marten",1367,416,2010,4,9,"09:59:30","2010-04-09","MBA6362861"
"2010-04-09 10:10:15","Summit",1709,520,2010,4,9,"10:10:15","2010-04-09","MBA6362861"
"2010-04-09 10:21:13","Summit",1709,520,2010,4,9,"10:21:13","2010-04-09","MBA6362861"
"2010-04-09 10:31:32","Summit",1709,520,2010,4,9,"10:31:32","2010-04-09","MBA6362861"
"2010-04-09 10:41:32","Summit",1709,520,2010,4,9,"10:41:32","2010-04-09","MBA6362861"
"2010-04-09 10:51:44","Summit",1709,520,2010,4,9,"10:51:44","2010-04-09","MBA6362861"
"2010-04-09 11:11:06","Sunrise",808,246,2010,4,9,"11:11:06","2010-04-09","MBA6362861"
"2010-04-09 12:16:32","Pine Marten",1367,416,2010,4,9,"12:16:32","2010-04-09","MBA6362861"
"2010-04-09 12:29:44","Northwest",2377,724,2010,4,9,"12:29:44","2010-04-09","MBA6362861"
"2010-04-09 12:49:47","Northwest",2377,724,2010,4,9,"12:49:47","2010-04-09","MBA6362861"
"2010-04-09 13:08:01","Northwest",2377,724,2010,4,9,"13:08:01","2010-04-09","MBA6362861"
"2010-04-09 13:26:57","Northwest",2377,724,2010,4,9,"13:26:57","2010-04-09","MBA6362861"
"2010-04-09 13:44:35","Northwest",2377,724,2010,4,9,"13:44:35","2010-04-09","MBA6362861"
"2010-04-10 09:03:04","Pine Marten",1367,416,2010,4,10,"09:03:04","2010-04-10","MBA6362861"
"2010-04-10 09:12:11","Pine Marten",1367,416,2010,4,10,"09:12:11","2010-04-10","MBA6362861"
"2010-04-10 09:24:00","Outback",1780,542,2010,4,10,"09:24:00","2010-04-10","MBA6362861"
"2010-04-10 09:43:39","Outback",1780,542,2010,4,10,"09:43:39","2010-04-10","MBA6362861"
"2010-04-10 09:56:15","Outback",1780,542,2010,4,10,"09:56:15","2010-04-10","MBA6362861"
"2010-04-10 10:11:36","Northwest",2377,724,2010,4,10,"10:11:36","2010-04-10","MBA6362861"
"2010-04-10 10:26:40","Northwest",2377,724,2010,4,10,"10:26:40","2010-04-10","MBA6362861"
