"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2010-04-05 11:10:49","Sunshine",257,78,2010,4,5,"11:10:49","2010-04-05","MBA6362424"
"2010-04-05 11:28:18","Sunshine",257,78,2010,4,5,"11:28:18","2010-04-05","MBA6362424"
"2010-04-05 11:48:03","Sunshine",257,78,2010,4,5,"11:48:03","2010-04-05","MBA6362424"
"2010-04-05 11:57:21","Sunshine",257,78,2010,4,5,"11:57:21","2010-04-05","MBA6362424"
"2010-04-05 12:02:38","Skyliner",1306,398,2010,4,5,"12:02:38","2010-04-05","MBA6362424"
"2010-04-05 12:16:07","Skyliner",1306,398,2010,4,5,"12:16:07","2010-04-05","MBA6362424"
"2010-04-05 12:36:21","Sunshine",257,78,2010,4,5,"12:36:21","2010-04-05","MBA6362424"
"2010-04-05 12:41:53","Skyliner",1306,398,2010,4,5,"12:41:53","2010-04-05","MBA6362424"
"2010-04-05 12:55:59","Pine Marten",1367,416,2010,4,5,"12:55:59","2010-04-05","MBA6362424"
"2010-04-05 13:56:29","Pine Marten",1367,416,2010,4,5,"13:56:29","2010-04-05","MBA6362424"
"2010-04-05 14:09:10","Skyliner",1306,398,2010,4,5,"14:09:10","2010-04-05","MBA6362424"
"2010-04-05 14:23:54","Pine Marten",1367,416,2010,4,5,"14:23:54","2010-04-05","MBA6362424"
"2010-04-05 14:37:33","Pine Marten",1367,416,2010,4,5,"14:37:33","2010-04-05","MBA6362424"
"2010-04-05 14:52:10","Skyliner",1306,398,2010,4,5,"14:52:10","2010-04-05","MBA6362424"
"2010-04-05 15:06:04","Pine Marten",1367,416,2010,4,5,"15:06:04","2010-04-05","MBA6362424"
"2010-04-05 15:17:23","Pine Marten",1367,416,2010,4,5,"15:17:23","2010-04-05","MBA6362424"
"2010-04-06 11:26:09","Sunshine",257,78,2010,4,6,"11:26:09","2010-04-06","MBA6362424"
"2010-04-06 11:36:36","Sunshine",257,78,2010,4,6,"11:36:36","2010-04-06","MBA6362424"
"2010-04-06 12:01:48","Sunshine",257,78,2010,4,6,"12:01:48","2010-04-06","MBA6362424"
"2010-04-06 12:16:28","Sunshine",257,78,2010,4,6,"12:16:28","2010-04-06","MBA6362424"
"2010-04-06 12:22:18","Skyliner",1306,398,2010,4,6,"12:22:18","2010-04-06","MBA6362424"
"2010-04-06 13:52:24","Sunshine",257,78,2010,4,6,"13:52:24","2010-04-06","MBA6362424"
"2010-04-06 14:02:18","Sunshine",257,78,2010,4,6,"14:02:18","2010-04-06","MBA6362424"
"2010-04-06 14:12:58","Sunshine",257,78,2010,4,6,"14:12:58","2010-04-06","MBA6362424"
"2010-04-06 14:40:06","Pine Marten",1367,416,2010,4,6,"14:40:06","2010-04-06","MBA6362424"
"2010-04-06 14:55:36","Pine Marten",1367,416,2010,4,6,"14:55:36","2010-04-06","MBA6362424"
"2010-04-06 15:11:33","Pine Marten",1367,416,2010,4,6,"15:11:33","2010-04-06","MBA6362424"
"2010-04-06 15:27:48","Pine Marten",1367,416,2010,4,6,"15:27:48","2010-04-06","MBA6362424"
"2010-04-07 10:30:17","Sunshine",257,78,2010,4,7,"10:30:17","2010-04-07","MBA6362424"
"2010-04-07 11:51:35","Sunshine",257,78,2010,4,7,"11:51:35","2010-04-07","MBA6362424"
"2010-04-07 11:57:42","Skyliner",1306,398,2010,4,7,"11:57:42","2010-04-07","MBA6362424"
"2010-04-07 12:10:53","Skyliner",1306,398,2010,4,7,"12:10:53","2010-04-07","MBA6362424"
