"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2009-05-08 08:33:00","Pine Marten",1367,416,2009,5,8,"08:33:00","2009-05-08","MBA6363564"
"2009-05-08 08:44:00","Pine Marten",1367,416,2009,5,8,"08:44:00","2009-05-08","MBA6363564"
"2009-05-08 08:56:08","Skyliner",1306,398,2009,5,8,"08:56:08","2009-05-08","MBA6363564"
"2009-05-08 09:05:00","Summit",1709,520,2009,5,8,"09:05:00","2009-05-08","MBA6363564"
"2009-05-08 09:20:00","Summit",1709,520,2009,5,8,"09:20:00","2009-05-08","MBA6363564"
"2009-05-08 09:33:00","Summit",1709,520,2009,5,8,"09:33:00","2009-05-08","MBA6363564"
"2009-05-08 09:52:00","Summit",1709,520,2009,5,8,"09:52:00","2009-05-08","MBA6363564"
"2009-05-08 10:18:39","Skyliner",1306,398,2009,5,8,"10:18:39","2009-05-08","MBA6363564"
"2009-05-08 10:32:45","Skyliner",1306,398,2009,5,8,"10:32:45","2009-05-08","MBA6363564"
"2009-05-08 11:10:00","Pine Marten",1367,416,2009,5,8,"11:10:00","2009-05-08","MBA6363564"
"2009-05-08 11:29:00","Pine Marten",1367,416,2009,5,8,"11:29:00","2009-05-08","MBA6363564"
"2009-05-08 11:47:00","Pine Marten",1367,416,2009,5,8,"11:47:00","2009-05-08","MBA6363564"
"2009-05-08 12:04:40","Skyliner",1306,398,2009,5,8,"12:04:40","2009-05-08","MBA6363564"
"2009-05-08 12:14:00","Summit",1709,520,2009,5,8,"12:14:00","2009-05-08","MBA6363564"
"2009-05-08 12:31:00","Summit",1709,520,2009,5,8,"12:31:00","2009-05-08","MBA6363564"
"2009-05-08 12:48:00","Summit",1709,520,2009,5,8,"12:48:00","2009-05-08","MBA6363564"
"2009-05-08 13:12:33","Skyliner",1306,398,2009,5,8,"13:12:33","2009-05-08","MBA6363564"
"2009-05-09 08:56:29","Skyliner",1306,398,2009,5,9,"08:56:29","2009-05-09","MBA6363564"
"2009-05-09 09:08:02","Skyliner",1306,398,2009,5,9,"09:08:02","2009-05-09","MBA6363564"
"2009-05-09 09:29:55","Skyliner",1306,398,2009,5,9,"09:29:55","2009-05-09","MBA6363564"
"2009-05-09 09:40:00","Summit",1709,520,2009,5,9,"09:40:00","2009-05-09","MBA6363564"
"2009-05-09 09:59:00","Summit",1709,520,2009,5,9,"09:59:00","2009-05-09","MBA6363564"
"2009-05-09 10:51:12","Skyliner",1306,398,2009,5,9,"10:51:12","2009-05-09","MBA6363564"
"2009-05-09 11:05:52","Skyliner",1306,398,2009,5,9,"11:05:52","2009-05-09","MBA6363564"
"2009-05-09 11:22:55","Skyliner",1306,398,2009,5,9,"11:22:55","2009-05-09","MBA6363564"
"2009-05-09 11:35:00","Pine Marten",1367,416,2009,5,9,"11:35:00","2009-05-09","MBA6363564"
"2009-05-15 08:22:00","Pine Marten",1367,416,2009,5,15,"08:22:00","2009-05-15","MBA6363564"
"2009-05-15 08:34:05","Skyliner",1306,398,2009,5,15,"08:34:05","2009-05-15","MBA6363564"
"2009-05-15 08:47:33","Skyliner",1306,398,2009,5,15,"08:47:33","2009-05-15","MBA6363564"
"2009-05-15 09:03:51","Skyliner",1306,398,2009,5,15,"09:03:51","2009-05-15","MBA6363564"
"2009-05-15 09:14:00","Summit",1709,520,2009,5,15,"09:14:00","2009-05-15","MBA6363564"
"2009-05-15 09:31:54","Skyliner",1306,398,2009,5,15,"09:31:54","2009-05-15","MBA6363564"
"2009-05-15 09:46:21","Skyliner",1306,398,2009,5,15,"09:46:21","2009-05-15","MBA6363564"
