"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2009-11-28 10:10:00","Pine Marten",1367,416,2009,11,28,"10:10:00","2009-11-28","MBA6362958"
"2009-11-28 10:38:00","Pine Marten",1367,416,2009,11,28,"10:38:00","2009-11-28","MBA6362958"
"2009-11-28 11:04:00","Pine Marten",1367,416,2009,11,28,"11:04:00","2009-11-28","MBA6362958"
"2009-11-28 11:28:00","Pine Marten",1367,416,2009,11,28,"11:28:00","2009-11-28","MBA6362958"
"2009-11-28 11:56:00","Pine Marten",1367,416,2009,11,28,"11:56:00","2009-11-28","MBA6362958"
"2009-11-28 12:20:05","Skyliner",1306,398,2009,11,28,"12:20:05","2009-11-28","MBA6362958"
"2009-11-28 12:46:42","Skyliner",1306,398,2009,11,28,"12:46:42","2009-11-28","MBA6362958"
"2009-11-28 13:13:39","Skyliner",1306,398,2009,11,28,"13:13:39","2009-11-28","MBA6362958"
"2009-11-28 13:43:00","Sunrise",808,246,2009,11,28,"13:43:00","2009-11-28","MBA6362958"
"2009-11-28 14:13:00","Sunrise",808,246,2009,11,28,"14:13:00","2009-11-28","MBA6362958"
"2009-11-28 15:08:00","Pine Marten",1367,416,2009,11,28,"15:08:00","2009-11-28","MBA6362958"
"2009-11-29 10:23:00","Pine Marten",1367,416,2009,11,29,"10:23:00","2009-11-29","MBA6362958"
"2009-11-29 10:42:03","Skyliner",1306,398,2009,11,29,"10:42:03","2009-11-29","MBA6362958"
"2009-11-29 10:58:28","Skyliner",1306,398,2009,11,29,"10:58:28","2009-11-29","MBA6362958"
"2009-11-29 11:15:31","Skyliner",1306,398,2009,11,29,"11:15:31","2009-11-29","MBA6362958"
"2009-11-29 11:39:39","Skyliner",1306,398,2009,11,29,"11:39:39","2009-11-29","MBA6362958"
"2009-11-29 11:57:02","Skyliner",1306,398,2009,11,29,"11:57:02","2009-11-29","MBA6362958"
"2009-11-29 12:18:05","Skyliner",1306,398,2009,11,29,"12:18:05","2009-11-29","MBA6362958"
"2009-11-29 12:36:27","Skyliner",1306,398,2009,11,29,"12:36:27","2009-11-29","MBA6362958"
"2009-11-29 13:00:34","Skyliner",1306,398,2009,11,29,"13:00:34","2009-11-29","MBA6362958"
"2009-11-29 14:31:41","Sunshine",257,78,2009,11,29,"14:31:41","2009-11-29","MBA6362958"
