"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2006-11-18 10:27:00","Pine Marten",1367,416,2006,11,18,"10:27:00","2006-11-18","MBA6361717"
"2006-11-18 10:47:00","Pine Marten",1367,416,2006,11,18,"10:47:00","2006-11-18","MBA6361717"
"2006-11-18 11:05:00","Pine Marten",1367,416,2006,11,18,"11:05:00","2006-11-18","MBA6361717"
"2006-11-18 11:23:00","Pine Marten",1367,416,2006,11,18,"11:23:00","2006-11-18","MBA6361717"
"2006-11-23 08:49:00","Pine Marten",1367,416,2006,11,23,"08:49:00","2006-11-23","MBA6361717"
"2006-11-23 09:04:00","Pine Marten",1367,416,2006,11,23,"09:04:00","2006-11-23","MBA6361717"
"2006-11-23 09:22:00","Pine Marten",1367,416,2006,11,23,"09:22:00","2006-11-23","MBA6361717"
"2006-11-23 09:41:00","Pine Marten",1367,416,2006,11,23,"09:41:00","2006-11-23","MBA6361717"
"2006-11-23 11:06:00","Skyliner",1306,398,2006,11,23,"11:06:00","2006-11-23","MBA6361717"
"2006-11-23 11:26:00","Pine Marten",1367,416,2006,11,23,"11:26:00","2006-11-23","MBA6361717"
"2006-11-24 08:25:00","Pine Marten",1367,416,2006,11,24,"08:25:00","2006-11-24","MBA6361717"
"2006-11-24 08:46:00","Pine Marten",1367,416,2006,11,24,"08:46:00","2006-11-24","MBA6361717"
"2006-11-24 09:03:00","Pine Marten",1367,416,2006,11,24,"09:03:00","2006-11-24","MBA6361717"
"2006-11-24 11:02:00","Pine Marten",1367,416,2006,11,24,"11:02:00","2006-11-24","MBA6361717"
"2006-11-24 11:25:00","Pine Marten",1367,416,2006,11,24,"11:25:00","2006-11-24","MBA6361717"
"2006-11-24 11:50:00","Skyliner",1306,398,2006,11,24,"11:50:00","2006-11-24","MBA6361717"
"2006-11-24 12:11:00","Skyliner",1306,398,2006,11,24,"12:11:00","2006-11-24","MBA6361717"
"2006-11-24 13:06:00","Pine Marten",1367,416,2006,11,24,"13:06:00","2006-11-24","MBA6361717"
"2006-11-29 09:03:00","Pine Marten",1367,416,2006,11,29,"09:03:00","2006-11-29","MBA6361717"
"2006-11-29 09:27:00","Pine Marten",1367,416,2006,11,29,"09:27:00","2006-11-29","MBA6361717"
