"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2005-11-28 12:34:55","Outback",1780,542,2005,11,28,"12:34:55","2005-11-28","MBA6361927"
"2005-11-28 13:46:39","Pine Marten",1367,416,2005,11,28,"13:46:39","2005-11-28","MBA6361927"
"2005-11-28 14:09:49","Outback",1780,542,2005,11,28,"14:09:49","2005-11-28","MBA6361927"
"2005-11-28 14:31:49","Outback",1780,542,2005,11,28,"14:31:49","2005-11-28","MBA6361927"
"2005-11-28 14:48:32","Pine Marten",1367,416,2005,11,28,"14:48:32","2005-11-28","MBA6361927"
"2005-12-27 10:59:16","Rainbow",1209,368,2005,12,27,"10:59:16","2005-12-27","MBA6361927"
"2005-12-27 11:44:13","Red",1167,355,2005,12,27,"11:44:13","2005-12-27","MBA6361927"
"2005-12-27 12:04:23","Outback",1780,542,2005,12,27,"12:04:23","2005-12-27","MBA6361927"
"2005-12-27 12:27:52","Northwest",2377,724,2005,12,27,"12:27:52","2005-12-27","MBA6361927"
"2005-12-27 12:54:48","Northwest",2377,724,2005,12,27,"12:54:48","2005-12-27","MBA6361927"
"2006-01-02 12:16:37","Pine Marten",1367,416,2006,1,2,"12:16:37","2006-01-02","MBA6361927"
"2006-01-02 12:39:46","Northwest",2377,724,2006,1,2,"12:39:46","2006-01-02","MBA6361927"
"2006-01-02 13:12:36","Northwest",2377,724,2006,1,2,"13:12:36","2006-01-02","MBA6361927"
"2006-01-02 13:47:08","Northwest",2377,724,2006,1,2,"13:47:08","2006-01-02","MBA6361927"
"2006-01-02 15:52:23","Pine Marten",1367,416,2006,1,2,"15:52:23","2006-01-02","MBA6361927"
"2006-01-07 15:03:04","Outback",1780,542,2006,1,7,"15:03:04","2006-01-07","MBA6361927"
"2006-01-07 15:22:17","Pine Marten",1367,416,2006,1,7,"15:22:17","2006-01-07","MBA6361927"
"2006-01-14 11:08:09","Rainbow",1209,368,2006,1,14,"11:08:09","2006-01-14","MBA6361927"
"2006-01-14 11:37:56","Skyliner",1306,398,2006,1,14,"11:37:56","2006-01-14","MBA6361927"
"2006-01-14 12:02:34","Skyliner",1306,398,2006,1,14,"12:02:34","2006-01-14","MBA6361927"
"2006-01-14 13:27:29","Rainbow",1209,368,2006,1,14,"13:27:29","2006-01-14","MBA6361927"
"2006-01-14 13:52:31","Skyliner",1306,398,2006,1,14,"13:52:31","2006-01-14","MBA6361927"
"2006-01-14 14:12:01","Red",1167,355,2006,1,14,"14:12:01","2006-01-14","MBA6361927"
"2006-01-14 14:33:09","Northwest",2377,724,2006,1,14,"14:33:09","2006-01-14","MBA6361927"
"2006-01-14 15:05:46","Northwest",2377,724,2006,1,14,"15:05:46","2006-01-14","MBA6361927"
"2006-01-18 13:20:57","Pine Marten",1367,416,2006,1,18,"13:20:57","2006-01-18","MBA6361927"
"2006-01-18 13:43:22","Outback",1780,542,2006,1,18,"13:43:22","2006-01-18","MBA6361927"
"2006-01-18 14:04:57","Northwest",2377,724,2006,1,18,"14:04:57","2006-01-18","MBA6361927"
"2006-01-18 14:26:33","Northwest",2377,724,2006,1,18,"14:26:33","2006-01-18","MBA6361927"
"2006-01-18 14:56:46","Northwest",2377,724,2006,1,18,"14:56:46","2006-01-18","MBA6361927"
