"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2005-11-27 10:17:46","Pine Marten",1367,416,2005,11,27,"10:17:46","2005-11-27","MBA6362523"
"2005-11-27 11:18:00","Outback",1780,542,2005,11,27,"11:18:00","2005-11-27","MBA6362523"
"2005-11-27 11:39:03","Outback",1780,542,2005,11,27,"11:39:03","2005-11-27","MBA6362523"
"2005-11-27 12:24:48","Skyliner",1306,398,2005,11,27,"12:24:48","2005-11-27","MBA6362523"
"2005-11-27 12:43:24","Skyliner",1306,398,2005,11,27,"12:43:24","2005-11-27","MBA6362523"
"2005-11-27 13:01:30","Sunrise",808,246,2005,11,27,"13:01:30","2005-11-27","MBA6362523"
"2005-11-27 13:11:08","Summit",1709,520,2005,11,27,"13:11:08","2005-11-27","MBA6362523"
"2005-12-03 13:25:31","Pine Marten",1367,416,2005,12,3,"13:25:31","2005-12-03","MBA6362523"
"2005-12-27 09:19:41","Skyliner",1306,398,2005,12,27,"09:19:41","2005-12-27","MBA6362523"
"2005-12-27 09:34:06","Skyliner",1306,398,2005,12,27,"09:34:06","2005-12-27","MBA6362523"
"2005-12-27 09:49:33","Pine Marten",1367,416,2005,12,27,"09:49:33","2005-12-27","MBA6362523"
"2005-12-27 10:05:30","Pine Marten",1367,416,2005,12,27,"10:05:30","2005-12-27","MBA6362523"
"2005-12-27 10:25:59","Outback",1780,542,2005,12,27,"10:25:59","2005-12-27","MBA6362523"
"2005-12-27 10:43:11","Outback",1780,542,2005,12,27,"10:43:11","2005-12-27","MBA6362523"
"2005-12-27 11:02:43","Outback",1780,542,2005,12,27,"11:02:43","2005-12-27","MBA6362523"
"2005-12-27 11:25:53","Northwest",2377,724,2005,12,27,"11:25:53","2005-12-27","MBA6362523"
"2005-12-27 11:49:05","Northwest",2377,724,2005,12,27,"11:49:05","2005-12-27","MBA6362523"
"2005-12-27 13:01:21","Pine Marten",1367,416,2005,12,27,"13:01:21","2005-12-27","MBA6362523"
"2006-01-01 08:49:52","Pine Marten",1367,416,2006,1,1,"08:49:52","2006-01-01","MBA6362523"
"2006-01-01 09:13:26","Pine Marten",1367,416,2006,1,1,"09:13:26","2006-01-01","MBA6362523"
"2006-01-01 09:54:04","Outback",1780,542,2006,1,1,"09:54:04","2006-01-01","MBA6362523"
"2006-01-01 10:20:16","Outback",1780,542,2006,1,1,"10:20:16","2006-01-01","MBA6362523"
"2006-01-01 10:51:07","Outback",1780,542,2006,1,1,"10:51:07","2006-01-01","MBA6362523"
"2006-01-01 11:26:11","Outback",1780,542,2006,1,1,"11:26:11","2006-01-01","MBA6362523"
"2006-01-01 11:52:18","Northwest",2377,724,2006,1,1,"11:52:18","2006-01-01","MBA6362523"
"2006-01-01 12:17:46","Northwest",2377,724,2006,1,1,"12:17:46","2006-01-01","MBA6362523"
"2006-01-01 12:47:35","Northwest",2377,724,2006,1,1,"12:47:35","2006-01-01","MBA6362523"
"2006-01-01 14:37:23","Northwest",2377,724,2006,1,1,"14:37:23","2006-01-01","MBA6362523"
"2006-01-01 15:06:27","Pine Marten",1367,416,2006,1,1,"15:06:27","2006-01-01","MBA6362523"
"2006-01-01 15:19:50","Pine Marten",1367,416,2006,1,1,"15:19:50","2006-01-01","MBA6362523"
"2006-01-01 15:32:26","Pine Marten",1367,416,2006,1,1,"15:32:26","2006-01-01","MBA6362523"
