"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2010-12-03 13:28:56","Pine Marten",1367,416,2010,12,3,"13:28:56","2010-12-03","MBA6364677"
"2010-12-03 14:16:43","Skyliner",1306,398,2010,12,3,"14:16:43","2010-12-03","MBA6364677"
"2010-12-03 15:16:01","Sunshine",257,78,2010,12,3,"15:16:01","2010-12-03","MBA6364677"
"2010-12-03 15:24:19","Sunshine",257,78,2010,12,3,"15:24:19","2010-12-03","MBA6364677"
"2010-12-03 15:36:31","Sunshine",257,78,2010,12,3,"15:36:31","2010-12-03","MBA6364677"
"2010-12-17 13:24:27","Sunshine",257,78,2010,12,17,"13:24:27","2010-12-17","MBA6364677"
"2010-12-17 13:32:42","Pine Marten",1367,416,2010,12,17,"13:32:42","2010-12-17","MBA6364677"
"2010-12-17 14:03:34","Sunrise",808,246,2010,12,17,"14:03:34","2010-12-17","MBA6364677"
"2010-12-17 14:20:16","Sunrise",808,246,2010,12,17,"14:20:16","2010-12-17","MBA6364677"
"2010-12-17 14:35:10","Sunrise",808,246,2010,12,17,"14:35:10","2010-12-17","MBA6364677"
"2010-12-17 14:50:05","Sunrise",808,246,2010,12,17,"14:50:05","2010-12-17","MBA6364677"
"2010-12-18 13:59:31","Sunshine",257,78,2010,12,18,"13:59:31","2010-12-18","MBA6364677"
"2010-12-18 14:09:57","Sunshine",257,78,2010,12,18,"14:09:57","2010-12-18","MBA6364677"
"2010-12-18 14:18:29","Sunshine",257,78,2010,12,18,"14:18:29","2010-12-18","MBA6364677"
"2010-12-18 14:27:41","Sunshine",257,78,2010,12,18,"14:27:41","2010-12-18","MBA6364677"
"2010-12-18 14:39:22","Sunshine",257,78,2010,12,18,"14:39:22","2010-12-18","MBA6364677"
"2010-12-19 10:51:40","Pine Marten",1367,416,2010,12,19,"10:51:40","2010-12-19","MBA6364677"
"2010-12-19 11:30:43","Sunrise",808,246,2010,12,19,"11:30:43","2010-12-19","MBA6364677"
"2010-12-30 14:02:13","Pine Marten",1367,416,2010,12,30,"14:02:13","2010-12-30","MBA6364677"
"2010-12-30 14:53:01","Sunrise",808,246,2010,12,30,"14:53:01","2010-12-30","MBA6364677"
"2011-01-09 12:03:15","Pine Marten",1367,416,2011,1,9,"12:03:15","2011-01-09","MBA6364677"
"2011-01-09 12:32:00","Pine Marten",1367,416,2011,1,9,"12:32:00","2011-01-09","MBA6364677"
"2011-01-21 13:00:31","Sunrise",808,246,2011,1,21,"13:00:31","2011-01-21","MBA6364677"
"2011-01-21 13:14:07","Sunrise",808,246,2011,1,21,"13:14:07","2011-01-21","MBA6364677"
"2011-01-21 14:29:07","Sunrise",808,246,2011,1,21,"14:29:07","2011-01-21","MBA6364677"
"2011-01-21 14:42:08","Sunrise",808,246,2011,1,21,"14:42:08","2011-01-21","MBA6364677"
"2011-02-13 13:04:51","Pine Marten",1367,416,2011,2,13,"13:04:51","2011-02-13","MBA6364677"
"2011-02-20 11:27:36","Pine Marten",1367,416,2011,2,20,"11:27:36","2011-02-20","MBA6364677"
"2011-02-20 11:56:36","Pine Marten",1367,416,2011,2,20,"11:56:36","2011-02-20","MBA6364677"
"2011-03-27 11:39:50","Pine Marten",1367,416,2011,3,27,"11:39:50","2011-03-27","MBA6364677"
"2012-02-24 13:29:13","Pine Marten",1367,416,2012,2,24,"13:29:13","2012-02-24","MBA6364677"
"2012-02-24 14:46:51","Sunshine",257,78,2012,2,24,"14:46:51","2012-02-24","MBA6364677"
"2012-02-24 14:53:13","Sunshine",257,78,2012,2,24,"14:53:13","2012-02-24","MBA6364677"
"2012-02-24 15:00:18","Sunshine",257,78,2012,2,24,"15:00:18","2012-02-24","MBA6364677"
"2012-02-24 15:06:57","Sunshine",257,78,2012,2,24,"15:06:57","2012-02-24","MBA6364677"
"2012-02-24 15:15:22","Skyliner",1306,398,2012,2,24,"15:15:22","2012-02-24","MBA6364677"
"2012-02-24 15:38:27","Sunrise",808,246,2012,2,24,"15:38:27","2012-02-24","MBA6364677"
"2012-03-02 13:18:16","Pine Marten",1367,416,2012,3,2,"13:18:16","2012-03-02","MBA6364677"
"2012-03-02 13:44:49","Sunrise",808,246,2012,3,2,"13:44:49","2012-03-02","MBA6364677"
"2012-03-09 13:32:47","Pine Marten",1367,416,2012,3,9,"13:32:47","2012-03-09","MBA6364677"
"2012-03-09 15:04:50","Pine Marten",1367,416,2012,3,9,"15:04:50","2012-03-09","MBA6364677"
"2014-02-22 09:53:57","Pine Marten",1367,416,2014,2,22,"09:53:57","2014-02-22","MBA6364677"
"2014-02-22 10:37:57","Sunrise",808,246,2014,2,22,"10:37:57","2014-02-22","MBA6364677"
"2014-02-22 14:14:53","Sunrise",808,246,2014,2,22,"14:14:53","2014-02-22","MBA6364677"
"2014-04-11 10:42:40","Pine Marten",1367,416,2014,4,11,"10:42:40","2014-04-11","MBA6364677"
"2014-04-11 11:17:40","Sunrise",808,246,2014,4,11,"11:17:40","2014-04-11","MBA6364677"
"2014-04-11 12:01:54","Sunrise",808,246,2014,4,11,"12:01:54","2014-04-11","MBA6364677"
