"time","chair","vertical_feet","vertical_meters","year","month","day","time_of_day","date","pass_id"
"2010-01-30 10:15:15","Sunrise",808,246,2010,1,30,"10:15:15","2010-01-30","MBA6364806"
"2010-01-30 10:33:10","Skyliner",1306,398,2010,1,30,"10:33:10","2010-01-30","MBA6364806"
"2010-01-30 10:52:32","Pine Marten",1367,416,2010,1,30,"10:52:32","2010-01-30","MBA6364806"
"2010-01-30 11:07:51","Pine Marten",1367,416,2010,1,30,"11:07:51","2010-01-30","MBA6364806"
"2010-01-30 11:20:48","Pine Marten",1367,416,2010,1,30,"11:20:48","2010-01-30","MBA6364806"
"2010-01-30 11:36:24","Pine Marten",1367,416,2010,1,30,"11:36:24","2010-01-30","MBA6364806"
"2010-01-30 11:50:06","Pine Marten",1367,416,2010,1,30,"11:50:06","2010-01-30","MBA6364806"
"2010-01-30 12:06:25","Outback",1780,542,2010,1,30,"12:06:25","2010-01-30","MBA6364806"
"2010-01-30 12:29:34","Outback",1780,542,2010,1,30,"12:29:34","2010-01-30","MBA6364806"
"2010-01-30 14:12:16","Outback",1780,542,2010,1,30,"14:12:16","2010-01-30","MBA6364806"
"2010-01-30 14:29:05","Pine Marten",1367,416,2010,1,30,"14:29:05","2010-01-30","MBA6364806"
"2010-01-30 14:43:44","Skyliner",1306,398,2010,1,30,"14:43:44","2010-01-30","MBA6364806"
"2010-01-30 15:15:08","Sunrise",808,246,2010,1,30,"15:15:08","2010-01-30","MBA6364806"
"2010-02-12 10:08:21","Pine Marten",1367,416,2010,2,12,"10:08:21","2010-02-12","MBA6364806"
"2010-02-21 09:48:13","Pine Marten",1367,416,2010,2,21,"09:48:13","2010-02-21","MBA6364806"
"2010-02-21 09:59:11","Pine Marten",1367,416,2010,2,21,"09:59:11","2010-02-21","MBA6364806"
"2010-02-21 10:09:30","Pine Marten",1367,416,2010,2,21,"10:09:30","2010-02-21","MBA6364806"
"2010-02-21 10:22:08","Pine Marten",1367,416,2010,2,21,"10:22:08","2010-02-21","MBA6364806"
"2010-02-21 10:33:24","Pine Marten",1367,416,2010,2,21,"10:33:24","2010-02-21","MBA6364806"
"2010-02-21 10:43:34","Pine Marten",1367,416,2010,2,21,"10:43:34","2010-02-21","MBA6364806"
"2010-02-21 10:53:58","Pine Marten",1367,416,2010,2,21,"10:53:58","2010-02-21","MBA6364806"
"2010-02-21 11:04:44","Pine Marten",1367,416,2010,2,21,"11:04:44","2010-02-21","MBA6364806"
"2010-02-21 11:15:12","Pine Marten",1367,416,2010,2,21,"11:15:12","2010-02-21","MBA6364806"
"2010-02-21 11:26:18","Pine Marten",1367,416,2010,2,21,"11:26:18","2010-02-21","MBA6364806"
"2010-02-21 11:49:29","Pine Marten",1367,416,2010,2,21,"11:49:29","2010-02-21","MBA6364806"
"2010-02-21 11:59:21","Pine Marten",1367,416,2010,2,21,"11:59:21","2010-02-21","MBA6364806"
"2010-02-21 12:11:31","Pine Marten",1367,416,2010,2,21,"12:11:31","2010-02-21","MBA6364806"
"2010-02-21 12:24:40","Pine Marten",1367,416,2010,2,21,"12:24:40","2010-02-21","MBA6364806"
"2010-02-21 12:44:28","Pine Marten",1367,416,2010,2,21,"12:44:28","2010-02-21","MBA6364806"
"2010-02-21 12:54:26","Summit",1709,520,2010,2,21,"12:54:26","2010-02-21","MBA6364806"
"2010-02-21 13:13:15","Sunrise",808,246,2010,2,21,"13:13:15","2010-02-21","MBA6364806"
"2010-02-21 13:21:45","Summit",1709,520,2010,2,21,"13:21:45","2010-02-21","MBA6364806"
"2010-02-21 13:40:26","Summit",1709,520,2010,2,21,"13:40:26","2010-02-21","MBA6364806"
"2010-02-21 13:57:40","Summit",1709,520,2010,2,21,"13:57:40","2010-02-21","MBA6364806"
"2010-02-21 14:14:04","Skyliner",1306,398,2010,2,21,"14:14:04","2010-02-21","MBA6364806"
"2010-02-21 14:30:58","Skyliner",1306,398,2010,2,21,"14:30:58","2010-02-21","MBA6364806"
"2010-02-21 14:43:42","Pine Marten",1367,416,2010,2,21,"14:43:42","2010-02-21","MBA6364806"
"2010-02-21 14:55:00","Pine Marten",1367,416,2010,2,21,"14:55:00","2010-02-21","MBA6364806"
"2010-03-06 09:58:57","Sunrise",808,246,2010,3,6,"09:58:57","2010-03-06","MBA6364806"
"2010-03-06 10:12:01","Summit",1709,520,2010,3,6,"10:12:01","2010-03-06","MBA6364806"
"2010-03-06 10:29:04","Summit",1709,520,2010,3,6,"10:29:04","2010-03-06","MBA6364806"
"2010-03-06 10:50:21","Sunrise",808,246,2010,3,6,"10:50:21","2010-03-06","MBA6364806"
"2010-03-06 11:09:32","Sunrise",808,246,2010,3,6,"11:09:32","2010-03-06","MBA6364806"
"2010-03-06 11:27:01","Skyliner",1306,398,2010,3,6,"11:27:01","2010-03-06","MBA6364806"
"2010-03-06 12:26:43","Sunrise",808,246,2010,3,6,"12:26:43","2010-03-06","MBA6364806"
"2010-03-06 12:34:09","Summit",1709,520,2010,3,6,"12:34:09","2010-03-06","MBA6364806"
"2010-03-06 12:50:27","Sunrise",808,246,2010,3,6,"12:50:27","2010-03-06","MBA6364806"
"2010-03-06 14:04:49","Sunrise",808,246,2010,3,6,"14:04:49","2010-03-06","MBA6364806"
"2010-03-14 10:45:35","Pine Marten",1367,416,2010,3,14,"10:45:35","2010-03-14","MBA6364806"
"2010-03-14 10:56:33","Pine Marten",1367,416,2010,3,14,"10:56:33","2010-03-14","MBA6364806"
"2010-03-14 11:07:16","Pine Marten",1367,416,2010,3,14,"11:07:16","2010-03-14","MBA6364806"
"2010-03-14 11:19:55","Pine Marten",1367,416,2010,3,14,"11:19:55","2010-03-14","MBA6364806"
"2010-03-14 11:31:03","Pine Marten",1367,416,2010,3,14,"11:31:03","2010-03-14","MBA6364806"
"2010-03-14 11:40:25","Pine Marten",1367,416,2010,3,14,"11:40:25","2010-03-14","MBA6364806"
"2010-03-14 11:53:49","Pine Marten",1367,416,2010,3,14,"11:53:49","2010-03-14","MBA6364806"
"2010-03-14 12:04:23","Pine Marten",1367,416,2010,3,14,"12:04:23","2010-03-14","MBA6364806"
"2010-03-14 12:15:01","Pine Marten",1367,416,2010,3,14,"12:15:01","2010-03-14","MBA6364806"
"2010-03-14 12:26:16","Pine Marten",1367,416,2010,3,14,"12:26:16","2010-03-14","MBA6364806"
"2010-03-14 12:36:06","Pine Marten",1367,416,2010,3,14,"12:36:06","2010-03-14","MBA6364806"
"2010-03-14 12:47:59","Summit",1709,520,2010,3,14,"12:47:59","2010-03-14","MBA6364806"
"2010-03-14 13:02:16","Sunrise",808,246,2010,3,14,"13:02:16","2010-03-14","MBA6364806"
"2010-03-14 13:05:41","Skyliner",1306,398,2010,3,14,"13:05:41","2010-03-14","MBA6364806"
"2010-03-14 13:10:16","Summit",1709,520,2010,3,14,"13:10:16","2010-03-14","MBA6364806"
"2010-03-14 13:17:52","Skyliner",1306,398,2010,3,14,"13:17:52","2010-03-14","MBA6364806"
"2010-03-14 13:26:33","Sunrise",808,246,2010,3,14,"13:26:33","2010-03-14","MBA6364806"
"2010-03-14 13:48:59","Summit",1709,520,2010,3,14,"13:48:59","2010-03-14","MBA6364806"
"2010-03-14 14:30:32","Pine Marten",1367,416,2010,3,14,"14:30:32","2010-03-14","MBA6364806"
"2010-03-14 14:42:25","Outback",1780,542,2010,3,14,"14:42:25","2010-03-14","MBA6364806"
"2010-03-14 14:56:57","Outback",1780,542,2010,3,14,"14:56:57","2010-03-14","MBA6364806"
"2010-03-19 09:52:53","Pine Marten",1367,416,2010,3,19,"09:52:53","2010-03-19","MBA6364806"
"2010-03-19 10:02:12","Pine Marten",1367,416,2010,3,19,"10:02:12","2010-03-19","MBA6364806"
"2010-03-19 10:11:11","Pine Marten",1367,416,2010,3,19,"10:11:11","2010-03-19","MBA6364806"
"2010-03-19 10:20:01","Pine Marten",1367,416,2010,3,19,"10:20:01","2010-03-19","MBA6364806"
"2010-03-19 10:28:55","Pine Marten",1367,416,2010,3,19,"10:28:55","2010-03-19","MBA6364806"
"2010-03-19 10:38:14","Pine Marten",1367,416,2010,3,19,"10:38:14","2010-03-19","MBA6364806"
